sample_id,data_name,start,end,predicted_text,target_text
data55_154,data55,1375.54,1385.58,Cảm ơn chia sẻ rất là thú vị của chị Kim Anh. Tức là quan điểm đầu tư của việc. Còn anh Phan sẽ đi từ rất là chi tiết từ công ty và từ đi từng đến doanh nghiệp cụ thể.,Cảm ơn chia sẻ rất là thú vị của chị Kim Anh tức là quan điểm đầu tư của việc có Bank Fund sẽ đi từ rất là chi tiết từ công ty. Và từ đi từng đến doanh nghiệp cụ thể.
data55_155,data55,1387.02,1390.44,Em xin phép hỏi chị lệ nếu mà được lựa.,Em xin phép hỏi chị Lệ. Nếu mà được lựa chọn.
data55_156,data55,1392.24,1402.22,Nếu mà một cái performance tốt từ giờ đến cuối năm thì theo chị là những ngành nào. Chị Kim Anh thì có liệt kê các ngành mà sẽ nằm trong vòng ảnh hưởng của thuế quan.,Nếu mà một cái performance tốt. Từ giờ đến cuối năm. Thì theo chị là những ngành nào. Chị Kim Anh thì có liệt kê các ngành. Mà sẽ nằm trong vòng ảnh hưởng. Của thuế quan.
data55_157,data55,1402.32,1410.74,Còn chị Lệ thì theo đánh giá của chị thì với những cái bất định về thuế quan hiện nay thì ngành nào sẽ được hưởng lợi.,Còn chị Lệ thì theo đánh giá của chị. Với những cái bất định về thuế quan hiện nay. Thì ngành nào sẽ được hưởng lợi.
data55_158,data55,1410.74,1412.18,Ý nhất là ít bị.,Hoặc ít nhất là ít bị ảnh hưởng.
data55_159,data55,1413.42,1422.2,Như tôi chia sẻ lúc nãy thì đối với lại bên phía UOBAM Việt Nam thì cái chiến lược đầu tư của chúng tôi trong cái bối cảnh.,Như tôi chia sẻ lúc nãy thì đối với lại bên phía UOBAM Việt Nam thì cái chiến lược đầu tư của chúng tôi trong cái bối cảnh hiện tại.
data55_160,data55,1422.2,1426.78,Là chúng tôi tập trung hơn vào những cái ngành và công ty.,Là chúng tôi tập trung hơn vào những cái ngành và công ty.
data55_161,data55,1427.18,1435.82,Mà thứ nhất là hoạt động chủ yếu ở thị trường trong nước hơn là xuất khẩu và thứ hai là những cái công ty mà được hưởng.,Mà thứ nhất là hoạt động chủ yếu ở thị trường trong nước hơn là xuất khẩu và thứ hai là những cái công ty mà được hưởng lợi.
data55_162,data55,1436.32,1442.34,Thì cái chủ trương và những cái ưu tiên mang tính chiến lược của nhà nước đặc biệt là trong đầu tư công.,Từ cái chủ trương và những cái ưu tiên mang tính chiến lược của nhà nước đặc biệt là trong đầu tư công.
data55_163,data55,1443.76,1452.9,Một số ngành mà hiện nay chúng tôi quan tâm nhiều. Thứ nhất là ngành ngân hàng. Vì mục tiêu tăng trưởng tiến dục năm nay tương đối cao 16%.,Một số ngành mà hiện nay chúng tôi quan tâm nhiều thứ nhất là ngành ngân hàng. Vì cái mục tiêu tăng trưởng tiến dục năm nay tương đối cao 16%.
data55_164,data55,1453.4,1460.92,Cũng sẽ hưởng lợi từ cái đẩy mạnh giải ngân đầu tư công. Cái ngành thứ hai mà chúng tôi cũng quan tâm đó là về xây dựng và vật liệu xây dựng.,Và cũng sẽ hưởng lợi từ cái đẩy mạnh giải ngành đầu tư công. Cái ngành thứ 2 mà chúng tôi cũng quan tâm đó là về xây dựng và vật liệu xây dựng.
data55_165,data55,1461.32,1470.02,Thì đương nhiên là chúng ta đều thấy là khi mà các cái dự án trọng điểm đặc biệt là về đầu tư cơ sở hạ tầng trong năm nay được chính phủ đang đẩy mạnh như là một trong những cái biện pháp.,Thì đương nhiên là chúng ta đều thấy là khi mà các cái dự án trọng điểm đặc biệt là về đầu tư cơ sở hạ tầng. Trong năm nay được chính phủ đang đẩy mạnh như là một trong những cái biện pháp chính.
data55_166,data55,1470.0,1474.81,Để giúp hỗ trợ tăng trưởng kinh tế thì ngành này cũng là một cái ngành đáng quan tâm.,Để giúp hỗ trợ tăng đường kinh tế thì ngành này cũng là một cái ngành đáng quan tâm.
data55_167,data55,1475.38,1480.64,Tiếp theo đó là về bán hàng và tiêu dùng.,Tiếp theo đó là về bán hàng và tiêu dùng.
data55_168,data55,1480.92,1487.22,"Thì mặc dù là bị mô bên ngoài, tức là các yếu tố bên ngoài, thì thế giới còn rất nhiều bất ổn.","Thì mặc dù là vĩ mô bên ngoài, tức là các yếu tố bên ngoài trên thế giới còn rất nhiều bất ổn."
data55_169,data55,1487.52,1492.86,Nhưng mà cái sức mua trong nước cho đến thời điểm hiện tại thì vẫn cho thấy những cái dấu hiệu tương đối tích cực.,Nhưng mà cái sức mua trong nước cho đến thời điểm hiện tại thì vẫn cho thấy những cái dấu hiệu tương đối tích cực.
data55_170,data55,1493.7,1502.95,Cho nên là chúng tôi vẫn chú trọng đến cái ngành này. Và một cái ngành nữa mà chúng tôi nghĩ là trong thời gian tới cũng có nhiều cái tiềm năng tăng trưởng đó là ngành bất động sản.,Cho nên là chúng tôi vẫn chú trọng đến cái ngành này. Và một cái ngành nữa mà chúng tôi nghĩ là trong thời gian tới cũng có nhiều cái tiềm năng tăng trưởng đó là ngành bất động sản.
data55_171,data55,1503.45,1511.17,Thì như chúng ta đã nghe các diễn giả trao đổi trong phiên thảo luận thứ nhất là hiện nay chính phủ đang tích cực.,Thì như chúng ta đã nghe các cái diễn giả trao đổi trong cái phiên thảo luận thứ nhất là hiện nay chính phủ đang tích cực hỗ trợ.
data55_172,data55,1511.17,1519.93,Cỡ các cái vướng mắc pháp lý cho trên 2000 dự án và nếu điều này mà được thực hiện tốt thì rõ ràng đây là một cái cú hích lớn cho ngành bất.,Tháo gỡ các cái vướng mắc pháp lý cho trên 2.000 dự án và nếu điều này mà được thực hiện tốt thì rõ ràng đây là một cái cú hít lớn cho ngành bất động sản.
data55_173,data55,1520.73,1528.95,Và cuối cùng là chúng tôi cũng quan tâm đến các công ty trong lãnh vực công nghệ và logistics. Vì thật ra.,Và cuối cùng là chúng tôi cũng quan tâm đến các cái công ty trong lãnh vực công nghệ và logistics vì thật ra.
data55_174,data55,1528.95,1537.87,Thì cái quan ngại về chính sách thuế của Tổng thống Trump thì đương nhiên là một trong những cái quan ngại chính của tất cả các nhà đầu tư không chỉ ở Việt Nam.,Thì quan ngại về chính sách thuế của Tổng thống Trump. Thì đương nhiên là một trong những quan ngại chính của tất cả các nhà đầu tư. Không chỉ ở Việt Nam.
data55_175,data55,1538.61,1546.09,Tuy nhiên nếu chúng ta nhìn kỹ hơn vào bức tranh giữa thương mại Việt Nam và Mỹ và đàm phán giữa.,Tuy nhiên nếu chúng ta nhìn kỹ hơn vào bức tranh. Giữa thương mại Việt Nam và Mỹ. Và đàm phán giữa hai bên.
data55_176,data55,1547.33,1549.69,Mọi người đều nói về cái mức thuế 46%.,Mọi người đều nói về mức thuế 46%.
data55_177,data55,1550.61,1558.81,Và với những cái thông tin mà tôi đọc được trên báo chí thì hiện nay mọi người đang nói về cái mức chắc bằng khoảng một nửa.,Và với những thông tin mà tôi đọc được trên báo chí thì hiện nay mọi người đang nói về cái mức chắc bằng khoảng một nửa thôi.
data55_178,data55,1559.11,1567.41,20-22% gì đấy nhưng quan điểm của chúng tôi là chúng tôi không nghĩ là cái mức thuế đấy.,20-22% gì đấy. Nhưng quan điểm của chúng tôi là chúng tôi không nghĩ là cái mức thuê đấy.
data55_179,data55,1567.41,1576.79,Được áp cho tất cả các cái mặt hàng xuất khẩu của Việt Nam sang Mỹ mà cái quan trọng hơn là chúng tôi muốn chờ đợi xem là cái kết quả này không chỉ giữa Mỹ và Việt Nam.,Nó sẽ được áp cho tất cả các cái mặt hàng xuất khẩu của Việt Nam sang Mỹ. Mà cái quan trọng hơn là chúng tôi muốn chờ đợi xem là cái kết quả này không chỉ giữa Mỹ và Việt Nam.
data55_180,data55,1576.99,1584.88,Mà còn là giữa Mỹ và các nước là đối thủ trực tiếp của Việt Nam trong việc xuất khẩu hàng hóa.,Mà còn là giữa Mỹ và các nước là đối thủ trực tiếp của Việt Nam trong việc xuất khẩu hàng hóa ra Mỹ.
data55_181,data55,1585.28,1594.26,Những cái nước cũng xuất khẩu các cái mặt hàng tương tự như Việt Nam sang Mỹ thì họ sẽ được hưởng cái mức thuế đối ứng của Mỹ như thế nào chứ không phải chỉ nhìn đơn thuần.,Những cái nước cũng xuất khẩu các cái mặt hàng tương tự như Việt Nam sang Mỹ thì họ sẽ được hưởng cái mức thuế đối ứng của Mỹ như thế nào chứ không phải chỉ nhìn đơn thuần là.
data55_182,data55,1594.66,1601.8,Mỹ-A phi mức tới đôi Việt Nam là như thế này. Nhưng nếu chúng ta nghĩ là nó tích cực nhưng nó vẫn cao hơn các cái đối thủ trực tiếp thì nó không tích cực.,Mỹ áp với mức thuế đối với Việt Nam là như thế này nhưng nếu chúng ta nghĩ là nó tích cực nhưng nó vẫn cao hơn các cái đối thủ trực tiếp thì nó không tích cực nữa.
data55_183,data55,1602.48,1611.72,"Thì tương tự như vậy. Đối với FDI thì chúng ta đều biết là cái vai trò quan trọng của FDI, khối FDI trong kinh tế Việt Nam trong suốt 20-30 năm.",Thì tương tự như vậy là đối với là FDI thì chúng ta đều biết là cái vai trò quan trọng của FDI khối FDI trong kinh tế Việt Nam trong suốt 20-30 năm qua.
data55_184,data55,1612.31,1622.47,Và hiện nay cái khối FDI đang đóng góp cho đầu đó khoảng 70% tổng kim ngạch xuất khẩu của Việt Nam thì chúng ta cũng cần phải họ cũng quan sát xem là.,"Hiện nay cái khối FDI đang đóng góp cho đâu đó khoảng 70% tổng kim ngạch xuất khẩu của Việt Nam. Thì chúng ta cũng cần phải, họ cũng quan sát xem là..."
data55_185,data55,1622.74,1631.42,Kết quả cuối cùng của đàm phán giữa Mỹ và Việt Nam như thế nào và những mặt hàng nào cụ thể là chịu mức thuế như thế nào thì tôi nghĩ là những cái doanh nghiệp.,Cái kết quả cuối cùng của đàm phán giữa Mỹ và Việt Nam như thế nào và những mặt hàng nào cụ thể là chịu mức thuế như thế nào thì tôi nghĩ là những cái doanh nghiệp FDI.
data55_186,data55,1631.52,1638.6,Những cái ngành đó họ sẽ có cái điều chỉnh chiến lược cho nên thật ra hiện tại để mà nói là một cái câu trả lời chung.,Trong những cái ngành đó họ sẽ có cái điều chỉnh chiến lược cho nên thật ra hiện tại để mà nói là một cái câu trả lời chung.
data55_187,data55,1639.0,1647.6,Và thì chúng tôi cũng thật sự là chúng tôi cũng vẫn phải đang chờ có một cái thông tin đầy đủ rõ ràng hơn để đưa ra những cái chiến lược đầu tư nó sát.,Và thì chúng tôi cũng thật sự là tôi cũng vẫn phải đang chờ có một cái thông tin đầy đủ rõ ràng hơn để đưa ra những cái chiến lược đầu tư nó sát.
data55_188,data55,1648.16,1652.64,Có thể là sau khi vài tháng tới khi mà chúng ta có cái kết quả đàm phán cuối cùng.,"Có thể là sau khi, sau vài tháng tới khi mà chúng ta có cái kết quả đàm phán cuối cùng,."
data55_189,data55,1653.1,1660.08,Thì lúc đó chúng tôi sẽ quan tâm nhiều hơn đến các công ty xuất.,Thì lúc đó chúng tôi sẽ quan tâm nhiều hơn đến các cái công ty xuất khẩu.
data55_190,data55,1660.18,1669.16,Mà chúng tôi nghĩ là họ vẫn còn giữ được cái ưu thế cạnh tranh so với các cái đối thủ khác mà cũng xuất khẩu hàng hóa sang Mỹ chẳng hạn.,Mà chúng tôi nghĩ là họ vẫn còn giữ được cái ưu thế cạnh tranh so với các cái đối thủ khác mà cũng xuất khẩu hàng hóa sang Mỹ chẳng hạn.
data55_191,data55,1670.94,1680.34,Đối với chúng tôi thì chúng tôi thật sự là đối với chiến lược đầu tư hay là triết lý đầu tư thì chúng tôi kết hợp giữa cả top down và bottom up. Top down thì chúng tôi nhìn về cái bức tranh vĩ mô.,Thì đối với chúng tôi thì chúng tôi thật sự là. Đối với chiến lược đầu tư hay là triết lý đầu tư. Thì chúng tôi kết hợp giữa cả top down và bottom up. Top down thì chúng tôi nhìn về cái bức tranh vĩ mô.
data55_192,data55,1680.86,1690.6,Định hướng chiến lược của nhà nước và các yếu tố bên ngoài là những cái ngành nào sẽ được hưởng lợi trong thời gian tới không phải là chỉ hiện tại mà nó thường thường đầu tư là nhìn về tương lai.,Về định hướng chiến lược của nhà nước. Về cái yếu tố bên ngoài. Những cái ngành nào sẽ được hưởng lợi trong thời gian tới. Không phải là chỉ hiện tại mà nó thường thường đầu tư là nhìn về tương lai.
data55_193,data55,1691.28,1701.06,"Và trong những cái ngành đó thì chúng tôi bắt đầu chọn những cái công ty, những cái doanh nghiệp hàng đầu. Tuy nhiên cũng có những cái ngành chúng tôi không phải nằm trong cái gọi là prefer list.","Và trong những cái ngành đó thì chúng tôi bottom up. Chúng tôi chọn những cái công ty, những cái doanh nghiệp hàng đầu. Tuy nhiên cũng có những cái ngành chúng tôi không phải nằm trong cái gọi là prefer list."
data55_194,data55,1701.56,1710.8,Có những công ty ngoài những ngành đấy nhưng họ stand out và nền tảng của họ rất là tốt và vị thế của họ thị trường rất là tốt thì chúng tôi cũng.,Nhưng có những cái công ty nằm ngoài những ngành đấy nhưng họ stand out và cái nền tảng của họ rất là tốt và cái vị thế của họ thị trường rất là tốt thì chúng tôi cũng.
data55_195,data55,1712.38,1722.24,Đưa vào cái danh sách để mà đầu tư thì đấy là những cái gọi là chia sẻ về chiến lược đầu tư của phía UBAM.,Đưa vào cái danh sách để mà đầu tư thì đấy là những cái gọi là chia sẻ về chiến đấu đầu tư của phía UBAM.
data55_196,data55,1723.42,1727.42,Cảm ơn chị Lệ. Thì nhân chị Lệ có nhắc đến cái kịch bản.,Cảm ơn. Cảm ơn Sĩ Lệ. Nhân Sĩ Lệ có nhắc đến cái kịch bản.
data55_197,data55,1727.51,1737.23,"Tạm gọi là cơ sở về tariff mà hiện nay báo chí các anh chị có thể đọc trong tuần gần đây là cỡ khoảng một nửa, khoảng mức 46%, nghĩa là khoảng 23%.","Tạm gọi là cơ sở về tariff mà hiện nay báo chí, các anh chị có thể đọc trong tuần gần đây là cỡ khoảng một nửa của mức 46%, nghĩa là khoảng 23%."
data55_198,data55,1737.36,1751.17,Thì anh hỏi anh với vai trò là một nhà đầu tư nước ngoài. Anh nhận xét như thế nào? Liệu có mức thuế 23%? Tất nhiên là cũng sẽ có sự thay đổi giữa các nhóm mặt hàng khác nhau. Nhưng liệu 23% có là mức khả thi hay không?,"Thì anh Hoài Anh với vai trò là một nhà đồ tư nước ngoài, anh nhận xét như thế nào? Liệu có mức thuế 23% tất nhiên là cũng sẽ có sự thay đổi giữa các nhóm mặt hàng khác nhau, nhưng liệu 23% có là mức khả thi hay không?"
data55_199,data55,1751.28,1755.0,"Và với 2,3 phần trăm thì chúng ta gọi là positive surprise.",Và với 2-3% thì chúng ta gọi là positive surprise hay là
data55_200,data55,1755.06,1763.46,Chắc là đã realize vào cái định giá của thị trường chứng khoán sau khi mà đã tăng lại từ cái mức giảm cú sụt vào tháng 4.,Bản chất là đã realize vào cái định giá của thị trường trừng khoán sau khi mà đã tăng lại từ cái mức giảm cú sụt vào tháng 4.
data55_201,data55,1764.3,1765.08,Em xin mời anh.,Em xin mời anh.
data55_202,data55,1766.48,1775.5,Mình nghĩ là cái mức thuế thì mình cũng thống nhất với cái ý kiến của chị Lệ thì nó sẽ không có một cái mức thuế chung là.,Mình nghĩ là cái mức thuế thì mình cũng thống nhất với cái ý kiến của chị Lệ thì nó sẽ không có một cái mức thuế chung là...
data55_203,data55,1775.69,1787.74,"20 hay 25 phần trăm cho tất cả các mặt hàng như bản thân chủng Tổng thống Trump thì cũng có nói rằng là cũng sẽ không đánh thuế để đưa những ngành sản xuất. Ví như là diệt may, giày dép.","20 hay 25% cho tất cả các mặt hàng. Như bản thân Tổng thống Trump cũng có nói rằng là cũng sẽ không đánh thuế để mà đưa những ngành sản xuất như diệt may, giày dép."
data55_204,data55,1787.74,1796.44,Rồi là gia công trở về nước Mỹ. Tại nhiên là mình nghĩ rằng là cái mức thuế đối với những ngành đó của Việt Nam mà lúc đấy nó cũng chiếm rất là lớn trong cái xuất khẩu Việt Nam.,Để là là gia công trở về nước Mỹ. Thành ra là mình nghĩ rằng là cái mức thuế đối với những cái ngành đó của Việt Nam. Mà lúc đấy nó cũng chiếm rất là lớn trong cái xuất khẩu Việt Nam đấy.
data55_205,data55,1796.74,1804.42,Khoảng từ 40-50% thì sẽ ở mức độ là vừa phải. Mình cũng không thể nói trước nó là bao nhiêu nhưng mà điều quan trọng.,Khoảng từ 40-50% đấy. Thì sẽ ở mức độ là vừa phải. Mình cũng không thể nói trước nó là bao nhiêu. Nhưng mà điều quan trọng là.
data55_206,data55,1804.98,1813.44,Nếu mà không bị thấp và không bị cao hơn các cái sản phẩm mà sản xuất từ các nước khác thì tính cạnh tranh của Việt Nam sẽ càng tốt.,"Nếu mà không bị thấp, không bị cao hơn các cái sản phẩm mà sản xuất từ các nước khác. Thì tính cạnh tranh của Việt Nam sẽ càng tốt hơn."
data55_207,data55,1813.74,1815.86,Và đối với cả những cái sản phẩm đó.,Và đối với cả những cái sản phẩm đó.
data55_208,data55,1815.86,1820.31,Thậm chí nó lại sẽ là tích cực cho Việt Nam tại vì là.,Thì mình nghĩ thậm chí nó sẽ là tích cực cho Việt Nam. Tại vì là...
data55_209,data55,1821.21,1837.47,Như Trump nói là không đưa các cái sản phẩm đó về sản xuất ở Mỹ và vẫn để ở các nước khác. Thì những cái cơ sở sản xuất ở những nước như của Việt Nam thì người ta cũng chẳng có lý do gì. Người ta đưa những cái sản xuất đó ra các nước khác cả. Mất rất là nhiều thời gian để làm và Việt Nam vẫn có những cái lợi thế cạnh tranh như vậy.,Như Trump nói là không đưa các sản phẩm đó về sản xuất ở Mỹ và vẫn để ở các nước khác. Thì những cơ sở sản xuất ở những nước như của Việt Nam thì người ta chẳng có lý do gì người ta đưa những sản xuất đó ra các nước khác cả. Mất rất là nhiều thời gian để làm và Việt Nam vẫn có những lợi thế cạnh tranh như vậy.
data55_210,data55,1837.74,1853.52,"Và thậm chí mình nghĩ là còn có thể sẽ là tốt hơn tại vì một số các ngành sản xuất như vậy nó có thể đã dịch chuyển từ Trung Quốc mà tiếp tục dịch chuyển sang Việt Nam. Thì đấy là đối với cả những cái ngành sản xuất như diệt may, gia dày, gia công các thứ thì mình nghĩ sẽ là rất là tốt.","Và thậm chí mình nghĩ là còn có thể sẽ là tốt hơn Tại vì một số các ngành sản xuất như vậy nó có thể đã dịch truyền từ Trung Quốc Mà tiếp tục dịch truyền sang Việt Nam Thì đấy là đối với cả những cái ngành sản xuất như diệt may, da dày, da công các thứ Thì mình nghĩ sẽ rất là tốt"
data55_211,data55,1853.72,1872.34,"Tuy nhiên cũng có một số những cái sản phẩm mà mình nghĩ sẽ là mức thuế cao hơn so với cả cái mức độ mà mọi người nói là khoảng 15-20% gì đó. Khiến cho là đồ điện tử, điện thoại, di động thì đó Trump cũng nói rất rõ là ngay bản thân Apple mà không đưa về Mỹ thì cũng bị đánh thuế thêm 20.","Tuy nhiên cũng có một số những cái sản phẩm mà mình nghĩ sẽ là mức thuế cao hơn so với cả cái mức độ mà mọi người nói là khoảng 15-20% gì đó. Ví dụ như là đồ điện tử, điện thoại di động thì đó là Trump cũng nói rất rõ là ngay bản thân Apple mà không đưa về Mỹ thì cũng bị đánh thuế thêm 20%."
data55_212,data55,1872.36,1877.2,Và Samsung hay là LG các thứ cũng sẽ bị đánh thuế cao.,Và Samsung hay là LG các thứ cũng sẽ bị đánh thuế cao như vậy.
data55_213,data55,1877.52,1887.69,Thì cái đó là cái vấn đề là sẽ áp một cái mức thuế cao với tất cả các cái công ty mà làm về đồ điện tử và điện thoại di động ở ngoài Đông Mỹ.,Thì cái đó là cái vấn đề là sẽ áp một cái mức thuế cao với tất cả các công ty mà làm về đồ điện tử và điện thoại di động ở ngoài nước Mỹ.
data55_214,data55,1887.88,1899.46,Thì mình cũng nghĩ là điều đó thì nó sẽ dẫn tới một cái là các cái công ty như chẳng hạn Samsung chẳng hạn họ đã sản xuất tại Việt Nam rồi mà nếu mức thuế ở các nước khác cũng không thấp hơn ở Việt Nam thì chẳng có lý do gì lấy đưa ra khỏi Việt Nam.,Thì mình cũng nghĩ là điều đó thì nó sẽ dẫn tới một cái là các cái công ty như chẳng hạn Samsung chẳng hạn họ đã sản xuất tại Việt Nam rồi mà những mức thuế ở các nước khác cũng không thấp hơn ở Việt Nam thì chẳng có lý do gì để đưa ra khỏi Việt Nam cả.
data55_215,data55,1899.46,1905.46,Thì mình nghĩ rằng là như vậy thì trong trường hợp mà cái mức thuế ở Việt Nam nó không cao hơn so với các mức thuế khác.,Thì mình nghĩ rằng là như vậy thì trong trường hợp mà cái mức thuế ở Việt Nam nó không cao hơn so với mức thuế khác thì...
data55_216,data55,1905.49,1914.93,Cũng không di chuyển đi. Tuy nhiên là các doanh nghiệp nước ngoài như là Samsung hay LG thì họ có những lý do khác để họ chuyển.,Họ cũng không di chuyển đi Tuy nhiên là các cái doanh nghiệp nước ngoài như là Samsung hay LG Thì họ có những cái lý do khác để họ chuyển
data55_217,data55,1915.01,1931.3,Dịch ra khỏi Việt Nam chứ không phải là vấn đề tariff ví dụ như là cái vấn đề là cái miễn thuế của chính phủ Việt Nam đối với cả những cái lĩnh vực đó trong vòng 10 năm qua thì có thể sau này sẽ không còn tiếp tục nữa thì mình cũng không biết là chính phủ có cân nhắc cái việc gia hạn hay không thì họ chuyển sang lý dụng các nước khác thì không phải là dọng về.,Dịch ra khỏi Việt Nam chứ không phải là vấn đề tariff. Ví dụ như là cái vấn đề là cái miễn thuế của chính phủ Việt Nam đối với cả những cái lĩnh vực đó trong vòng 10 năm qua thì có thể sau này sẽ không còn tiếp tục nữa. Thì mình cũng không biết là chính phủ có cân nhắc cái việc gia hạn này không. Thì họ chuyển sang lý dựng các nước khác thì không phải là do về...
data55_218,data55,1931.34,1936.17,Thuế nó cũng bị tăng lên mà do các nước khác đưa ra một cái điều kiện thuế thấp hơn.,Thuế ở nước Mỹ tăng lên mà do các nước khác đưa ra điều kiện thuế thấp hơn.
data55_219,data55,1936.2,1945.46,Thì đó là cái lý do mà mình nghĩ rằng là thứ nhất là sẽ không có một cái mức thuế chung đã vụng đối với Việt Nam mà nó sẽ có những mức thuế với hai ngành nghề.,Thì đó là cái lý do mà mình nghĩ rằng là. Thứ nhất là sẽ không có một cái mức thuế chung. Đã dụng đối với Việt Nam. Mà nó sẽ có những mức thuế với hàng nghề khác nhau.
data55_220,data55,1946.1,1954.9,Đối với những cái hàng gia công và những đó thì mình nghĩ sẽ còn thậm chí sẽ còn tốt hơn còn những cái hàng điện tử các thứ thì cái đó nó phụ thuộc rất nhiều vào.,Đối với những cái hàng gia công. Và những đó thì mình nghĩ. Sẽ còn thậm chí sẽ còn tốt hơn. Còn những cái hàng điện tử. Thì cái đó nó phụ thuộc rất nhiều vào những cái.
data55_221,data55,1954.9,1964.2,"Và đàm phán giữa Trump và các nước khác như là Hàn Quốc, Nhật Bản hay là bản thân với cả những doanh nghiệp của Mỹ về làm những.",Và đàm phán giữa Trump. Và các cái nước khác như Hàn Quốc. Hay là Nhật Bản. Hay là bản thân với cả những doanh nghiệp của Mỹ. Về làm những đầu đó.
data55_222,data55,1964.2,1970.86,Thì còn những hàng nông nghiệp và hàng thủy sản thì mình nghĩ rằng là.,Thì còn những hàng nông nghiệp và hàng thủy sản ấy. Thì mình nghĩ rằng là.
data55_223,data55,1970.91,1981.38,Đó thì nó cũng lại xe theo mặt hàng và mình nghĩ rằng là nếu mà Việt Nam từ trước đến nay cái vấn đề mà gia nhậu tham gia vào thị trường Mỹ thì là.,"Cái đó thì nó cũng lại theo mặt hàng. Và mình nghĩ rằng là nếu mà Việt Nam... Từ trước đến nay cái vấn đề mà ra nhợ, tham gia vào thị trường Mỹ thì là..."
data55_224,data55,1981.48,1994.18,Mình nói nhiều đến cái vấn đề đó vì cái thị trường mỹ đó nó tương đối là dễ cho các doanh nghiệp Việt Nam để tham gia nhưng mà đây là một cái thời điểm rất là tốt cho các doanh nghiệp Việt Nam và bản thân bọn mình cũng có trao đổi với cả một số doanh nghiệp Việt Nam làm trong lĩnh vực.,Mình nói nhiều đến cái vấn đề đó vì cái thị trường Mỹ đó nó tương đối là dễ cho các doanh nghiệp Việt Nam để tham gia nhưng mà đây là một cái thời điểm rất là tốt cho các doanh nghiệp Việt Nam và bản thân bọn mình cũng có trao đổi với cả một số doanh nghiệp Việt Nam làm trong lĩnh vực ví dụ là
data55_225,data55,1994.2,1996.02,Nông nghiệp hải sản.,"Nông nghiệp, hải sản."
data55_226,data55,1997.36,2005.92,Rồi là thực phẩm các thứ tiếp tục bảo là tự dưng là bây giờ đi tìm các thị trường khác thì những thị trường khác thậm chí còn hay hơn thị trường của.,Rồi là thực phẩm. Các thứ thì họ bảo là. Tự dưng là bây giờ đi tìm các thị trường khác. Thì những thị trường khác thậm chí còn hay hơn. Thị trường của Mỹ.
data55_227,data55,2005.92,2012.42,Nếu như là họ có thể đa dạng được. Tất nhiên nó phải có thời gian để chuyển dịch. Nhưng mà nó lại là cơ hội cho các doanh nghiệp.,Nếu như là họ có thể đa dạng được. Tất nhiên nó phải có thời gian để chuyển dịch. Nhưng mà nó lại là cơ hội cho các doanh nghiệp như vậy.
data55_228,data55,2013.68,2022.6,Nên mình tương đối là thận trọng lạc quan trong cái vấn đề là thuế của Mỹ áp đặt với Việt Nam và một lý do.,Nên mình tương đối là thận trọng lạc quan. Trong cái vấn đề là. Thuế của Mỹ áp đặt với Việt Nam. Và một lý do tại sao.
data55_229,data55,2022.6,2024.16,Mà mình cũng nghĩ là như vậy.,Mà mình cũng nghĩ là như vậy.
data55_230,data55,2024.2,2038.5,Vì là mình trên cơ sở một số cái nhận định về cái chính quyền của Trump thứ nhất là Trump thì bản thân cá nhân ông ta. Thì có một cái thiện trí đối với Việt Nam ngay cả từ trong nhiệm kỳ đầu tiên được sang Việt Nam.,Vì là mình trên cơ sở một số cái nhận định về chính quyền của Trump. Thứ nhất là Trump thì bản thân cá nhân ông ta thì có một cái thiện trí đối với Việt Nam. Ngay cả từ trong nhiệm kỳ đầu tiên thì ông sang Việt Nam.
data55_231,data55,2038.72,2054.38,"Ba lần. Đấy. Và khi mà nói cái tuyên bố thuế với Việt Nam là 46% thì ông câu đầu tiên ông nói là ông rất là yêu Việt Nam. Nhưng ông vẫn phải thuế 46%, nhưng việc ông nói đó thì thực ra thì không phải đối với Việt Nam.","Điểm 3 lần. Và khi mà nói tuyên bố thuế với Việt Nam là 46%, thì câu đầu tiên ông nói là ông rất là yêu Việt Nam, nhưng ông vẫn phải đặt thuế 46%. Nhưng việc ông nói đó thì thực ra không phải đối với Việt Nam."
data55_232,data55,2054.46,2064.12,Cả những nước mà ông cũng rất yêu hoặc là ông cũng bình thường nhưng mà ông đều áp dụng cái mức thuế mà tất cả mọi người đều rất là bất ngờ. Đó là cá nhân Trump. Thứ hai nữa là.,Kể cả những nước mà ông cũng rất yêu. Hoặc là ông cũng bình thường. Nhưng mà ông đều áp dụng cái mức thuế. Mà tất cả mọi người đều rất là bất ngờ. Đó là cá nhân Trump. Thứ hai nữa là.
data55_233,data55,2064.58,2073.18,Quan hệ đối tác chiến lược toàn diện của Việt Nam với Mỹ thì có những cái mà các doanh nghiệp Việt Nam và các doanh nghiệp Mỹ cũng sẽ được.,Cái quan hệ đối tác chiến lược toàn diện của Việt Nam với Mỹ. Thì có những cái mà. Các doanh nghiệp Việt Nam. Và các doanh nghiệp Mỹ cũng sẽ được hưởng.
data55_234,data55,2073.18,2082.76,Cái quan hệ chiến lược đó chắc là mọi người cũng đều biết rằng là các cái doanh nghiệp Mỹ ví dụ như là Trump Organization thì vừa xong là có cái dự án.,Từ cái quan hệ chiến lược đó. Chắc là mọi người cũng đều biết rằng là. Các doanh nghiệp Mỹ. Ví dụ như là Trump Organization. Thì vừa xong là có cái dự án.
