sample_id,data_name,start,end,predicted_text,target_text
data52_311,data52,1374.6,1376.9,Thời điểm đầu tại Mỹ chị cũng có vụ ngã đó.,Thời điểm đầu tại Mỹ chị cũng có gục ngã đó chứ.
data52_312,data52,1381.24,1389.54,Tại vì lúc đó thì bắt đầu Việt Nam mình bắt đầu có làng sống xanh. Có những cái cuộc thi âm nhạc Việt Nam mình bắt đầu nó phát triển mạnh ra.,Tại vì lúc đó thì bắt đầu Việt Nam mình bắt đầu có làng sống xanh. Có những cái cuộc thi âm nhạc. Nhạc Việt Nam mình bắt đầu nó phát triển mạnh ra.
data52_313,data52,1389.64,1391.92,Chị nghĩ về lúc đó ở Việt Nam chị tiếc không?,Chị nghĩ về lúc đó Việt Nam chị tiếc không?
data52_314,data52,1391.98,1399.82,Chị nói là chị lung lay đó. Lúc đó thì chị mới qua bên Mỹ. Thì sự nghiệp mới bắt đầu. Chưa có được cái gì hết.,Tiếc chứ. Thì chị nói là chị lung lay đó. Lúc đó thì chị mới qua bên Mỹ. Thì sự nghiệp mới bắt đầu chưa có được cái gì hết.
data52_315,data52,1401.33,1410.83,"Thì những người bạn cùng thời với mình như là Phương Thanh nè, Lam Trường nè. Thì lúc đó lại được chị Cẩm Ly nữa. Rừng rừng rừng rừng ở trên làn sóng xanh. Thì mình mới nói.","Thì những người bạn cùng thời với mình như là Phương Thanh nè, Lam Trường nè thì lúc đó lại chị Cẩm Ly nữa rừng rừng rừng rừng trên làng Sống Xanh thì mình mới nói là."
data52_316,data52,1410.83,1418.68,"Chết cha rồi mình đi có đúng hay không vậy. Lúc đó cũng buồn, chạnh lòng và cũng tự hỏi là mình.","Chết cha rồi mình đi có đúng hay không nè thì lúc đó cũng buồn hết, chạm lòng và cũng tự hỏi là mình có nên."
data52_317,data52,1418.78,1421.12,Quay ngược về lại Việt Nam.,Quay ngược về lại Việt Nam không.
data52_318,data52,1422.32,1429.48,Và tới lúc đó. Thì ở hải ngoại. Ở Mỹ là có một cái tên. Mai Tiến Dũng tham gia một cuộc thi.,Và tới lúc đó thì ở hải ngoại ở Mỹ là có một cái tên. Mai Tiến Dũng tham gia một cuộc thi.
data52_319,data52,1429.38,1436.76,Thalent Show của Paris By Night vào năm 2006. Paris By Night 87.,Thì talent show của Paris by Night vào năm... 2006. Paris by Night 87 86.
data52_320,data52,1436.93,1437.79,86 luôn.,86 luôn.
data52_321,data52,1437.96,1441.2,Không 826. Hồi đó được hát chung với idol của tôi.,86 hồi đó được hát chung với idol của tui nè.
data52_322,data52,1442.32,1444.2,Hồi đó cái đầu như cái chơi chùm chùm.,Cái đầu như cái trái chùm chùm á.
data52_323,data52,1445.56,1449.76,Cái đó có phải là cột mốc của Mai Tiến Dũng trong sự nghiệp ca hát không?,Cái đó có phải là cục mốc của Mai Tiến Dũng trong sự nghiệp ca hát không?
data52_324,data52,1449.98,1453.32,"Châu Lyn show của Paris By Night. Nếu nói về cục móc, sẽ có rất là nhiều.","Talent show của Paris by Night. Nếu nói về cột mốc, sẽ có rất là nhiều cột mốc."
data52_325,data52,1453.32,1455.62,Nhưng mà đó là cục móc đầu tiên. Nhưng mà nếu mà đầu tiên.,Nhưng mà đó là cục mốc đầu tiên.
data52_326,data52,1454.52,1459.18,Nếu mà đầu tiên thì đúng là talent show của Presby.,Nếu là đầu tiên thì đúng là talent show của Paris By Night.
data52_327,data52,1459.28,1464.68,Đó có phải là một cái cú bật. Cho sự nghiệp của Dũng. Để Dũng được đứng trên sân khấu. Và được.,Đó có phải là một cái cú bậc cho sự nghiệp của Dũng. Để Dũng được đứng trên sân khấu và được hát.
data52_328,data52,1464.78,1471.12,"Thật là hồi xưa thích hát, về văn nghệ ở Việt Nam đi học mà thì vẫn cứ tham gia văn nghệ trong.",Nói thiệt là hồi xưa thích hát. Rồi văn nghệ ở Việt Nam đi học mà thì vẫn tham gia văn nghệ trong trường.
data52_329,data52,1471.88,1481.48,Nhưng mà không nghĩ là mình sẽ tham gia ca hát đâu. Tại vì bản điều khoản từ năm lớp 9 đến lớp 12. Đang đi học xong rồi nhà hỏi thì giờ mốt muốn làm.,Nhưng mà cũng nghĩ là mình sẽ tham gia ca hát đâu. Tại vì bẳng đi khoảng từ năm lớp 9 đến lớp 12. Đang đi học xong rồi nhà hỏi giờ mốt muốn làm cái gì.
data52_330,data52,1481.58,1491.04,"Lúc đó thì mình thích thời trang, mình thích thẩm mỹ. Cái gia đình là thôi học bác sĩ thẩm mỹ đi. Ờ, chống đau thì à, gia đình hướng nhà mình đi. Còn không học nha.","Lúc đó thì mình thích thời trang, mình thích thẩm mỹ. Cái gia đình nói thôi đi học bác sĩ thẩm mỹ đi. Thế ơ trong đâu thì mà. À gia đình hướng nhà mình đi. Còn không học nhà."
data52_331,data52,1492.3,1498.02,Có một người chị Úc thì ở Việt Nam á chị Úc thì đã đi học nhạc việt thành phố.,Dũng có một người chị Úc. Thì ở Việt Nam á. Chị Úc thì đã đi học nhạc viện thành phố.
data52_332,data52,1499.47,1507.33,"Học cùng khóa với chị hiền thục nè, chị Mỹ Tâm là cùng khóa luôn, thế xong rồi là vì đi, thì đi lúc qua đó thì chị bỏ ngang.",Học cùng khóa với chị Hiện Thục nè. Chị Mỹ Tâm. Là cùng khóa luôn. Thế xong rồi là vì đi. Thì đi lúc qua đó thì chị bỏ ngang mất.
data52_333,data52,1507.53,1509.17,Lúc đó mấy tuổi bắt đầu đi Mỹ.,Lúc đó mấy tuổi bắt đầu đi Mỹ.
data52_334,data52,1509.23,1510.47,Dũng đi Mỹ lúc nó 11 tuổi.,Dũng đi Mỹ lúc đó 11 tuổi.
data52_335,data52,1510.53,1512.87,Nhỏ hơn là lúc chị Tuyết đi rất là nhiều.,Ờ nhỏ hơn là lúc chị Tuyết đi rất là nhiều.
data52_336,data52,1512.97,1520.29,Thì lúc đó là đi qua đó thấy. Cho nên là nguyên khoảng thời gian mà hoạt động ở bên Mỹ. Thì mê coi thuyết nghe.,Thì lúc đó là đi qua đó thí. Cho nên là nguyên cái khoảng thời gian mà hoạt động ở bên Mỹ thì mê coi Thúy Nga.
data52_337,data52,1522.04,1527.48,"Học xong lớp 12 cái gia đình bảo ok, qua Mỹ 5 năm rồi, hứa cho về ngang chơi, nhớ gia đình.","Học xong lớp 12 cái gia đình bảo ok, qua Mỹ 5 năm rồi, hứa chơi về Việt Nam chơi, nhớ gia đình nhớ."
data52_338,data52,1527.74,1534.24,"Cái đi về vừa về Việt Nam, mắc hai đọc báo ở bên kia bảo thí thúy Nga, Paris-Banai là đang tuyển cuộc thi.","Cái đi về, vừa về Việt Nam, bác hay đọc báo ở bên kia bảo thấy Thúy Nga, Paris by nights là đang tuyển cuộc thi."
data52_339,data52,1534.24,1536.24,Đó là em đi thi rồi thi cho vui thôi á đúng không?,Tức là em đi thi là thi cho vui thôi đó đúng không ạ?
data52_340,data52,1536.22,1544.7,Em nói vui là tại vì em bảo lúc đó là kiểu như là chị Úc thì mình thấy là cái khát khao chị Mình làm nghề hồi xưa.,Em đi thi cho vui là tại vì em bảo lúc đó kiểu như là chị Úc thì mình thấy là cái khát khao chị mình làm nghề hồi xưa có.
data52_341,data52,1545.3,1551.5,Hồi xưa chị nghĩ là nếu mà mình là fashion designer. Là mình sẽ thiết kế đồ cho chị. Mình hạ lên sân khấu và mặc đồ.,Hồi xưa chị nghĩ là nếu mà mình là fashion designer là mình sẽ thiết kế đồ cho chị mình ha lên sân khấu hoặc mặc đồ làm sao sao sao.
data52_342,data52,1551.5,1553.94,Từ hồi nhỏ em không có đam mê hay ước mơ là làm ca sĩ.,Tức là từ hồi nhỏ em không có đam mê hay ước mơ là làm ca sĩ.
data52_343,data52,1553.94,1562.28,"Em thích hát, em biết hát và thích hát. Và khi mà mấy anh chị nghệ sĩ mà qua nhà chơi với chị đi cùng học hóa. Anh Đình Bảo xưa là cũng qua nhà em chơi.","Em thích hát, nghĩa là em thích hát, nghĩa là biết hát và thích hát. Và khi mà mấy anh chị em nghệ sĩ mà qua nhà chơi với chị đi cùng học khóa, anh Đình Bảo hồi xưa là cũng qua nhà em chơi vậy đó."
data52_344,data52,1562.54,1568.48,Thích đi cùng các anh chị là đi karaoke thích hát thôi nhưng mà cũng không có nghĩ là mình sẽ đứng trên sân khấu.,"Thì là thích đi cùng các anh chị là đi karaoke, thích hát thôi. Nhưng mà cũng không có nghĩa là mình sẽ đi lên sân khấu."
data52_345,data52,1569.74,1577.82,Cho nên là khi mà thấy có cuộc thi cái bà ok đi thi đúng không bà. Cái bà kêu thôi thì chị nhé không phải bà đi đi tôi đi cũng bà. Thế là hai chị em vô với Thôi Đề Mô Việt Nam.,"Cho nên là khi mà thấy có cuộc thi thì bà ok, đi thi đi không bà. Cái bà kêu thôi chị nghe không. Mà đi đi tôi đi cũng bà. Thế là hai chị em vô mới thâu demo Việt Nam."
data52_346,data52,1578.6,1587.58,"Gửi qua bên cho bên trung tâm. Chị Tít có nhớ không nhưng mà cứ mỗi tuần là Thúy Nga đăng lên một cái list. Từng tuần, từng tuần một. Mình coi là cho mọi người nghe.",Gửi qua bên trung tâm. Chị Tuyết có nhớ không. Nhưng mà cứ mỗi tuần là Thúy Nga đăng lên một cái list. Tuần tuần tuần tuần một. Mình coi là cho mọi người nghe.
data52_347,data52,1587.58,1597.03,"Bình chọn, bình chọn, bình chọn á. Hồi hộp, hồi hộp. Thấy cái giọng tập chị mình lên rồi. Khi xong phim tới phim mình. Cũng nghe ồ, cũng được post lên bài.",Xong rồi bình chọn bình chọn bình chọn á. Hồi hộp hồi hộp. Thấy giọng tập trị mình lên rồi. Xong rồi tới phim mình. Cũng được post lên bài rồi.
data52_348,data52,1597.43,1604.43,Cũng là một trong những người được đăng lên ha tuyển chọn sau còn 300 thí sinh mà chơi hoài thấy họ gọi mình mà không gọi chỉ mình.,Chắc là cũng là một trong những người được đăng lên. Tuyển chọn sau còn 300 thí sinh mà. Chơi hoài. Thấy họ gọi mình. Mà không gọi chị mình.
data52_349,data52,1604.82,1605.31,Ờ.,Ô
data52_350,data52,1607.89,1616.19,Thật sự đó là một trong những cái bước ngoặc đầu tiên luôn đó. Em nhớ hoài cuốn 86. Dũng hát quả này là hát thị thị Úc.,"Thật sự đó đó. Là một trong những bức mật đầu tiên luôn đó. Em nhớ hoài cuốn 86. Là Dũng hỏi lời, Dũng hát bài này là. Hát cho chị Út."
data52_351,data52,1616.65,1619.95,"Mà mình không có nghĩ mình đi hát, mà giờ tự nhiên chị đi thi, chị đi khác.","Mình không nghĩ mình đi đi hát, mà giờ tự nhiên chị đi thi. Chị đi tập hát."
data52_352,data52,1620.0,1620.91,Bài gì vậy?,Lúc đó em hát bài gì vậy?
data52_353,data52,1621.05,1622.33,Em hát chuyện chạy cô đơn.,Chuyện chàng cô đơn.
data52_354,data52,1624.51,1631.46,Xong cái mình bảo chí. Thôi em hát cho dành cho chị. Tại vì đâu có biết có được vô trong nữa hay không đâu. Thôi được lần đứng trên sân khấu to.,Xong cái mình bảo chứ. Thôi em hát gì dành cho chị. Tại vì đâu có biết có được vô trong nữa hay không đâu. Có được lòng đứng trên sân khấu to như thế này.
data52_355,data52,1634.96,1645.04,Tôi hát được lần trên sân khấu cũng được đi. Cho chị mình hãnh diện đi. Tuy nhiên xong hôm đó. Thằng nhóc được vô chung kết là vô vòng sau. Trời ơi thằng nhóc stress.,Tôi hát được 1 lần trên sân khấu thì cũng được đi. Cho chị mình thảnh diện đi. Tuy nhiên xong hôm đó thằng nhóc được vô chung kết là vô vòng sau. Trời ơi thằng nhóc stress.
data52_356,data52,1645.56,1651.26,Em stress mà bị sốt mà xuống bao nhiêu pound luôn. Là tại vì mình chỉ nghĩ là mình tới đó thôi ngưng rồi.,Em stress mà bị sốt mà xuống bao nhiêu pound luôn á. Là tại vì mình chỉ nghĩ là mình tới đó thôi ngừng rồi.
data52_357,data52,1651.8,1655.32,Cái đó là tổ ổng đại chứ ai là người đó.,Cái đó là ông Tổ ông đãi cho ai là người đó hưởng.
data52_358,data52,1655.32,1664.38,"Đúng, có những người biết bao nhiêu năm kiểu theo nghề cũng trầy trật. Nhưng mà mình có cái may mắn là Tổ gọi tên mình đúng không.","Đúng, có những người có biết bao nhiêu năm kiểu theo nghề cũng trầy trật. Nhưng mà mình có cái may mắn là Tổ gọi tên mình đúng không?"
data52_359,data52,1664.88,1671.04,Vậy theo hai người khán giả thích và yêu mến hai người là vì điểm gì?,Vậy theo hai người khán giả thích và yêu mến hai người là vì điểm gì?
data52_360,data52,1675.34,1684.44,Ví dụ như nếu mà nói về đã là nghệ sĩ thì tất nhiên là cái bề ngoài sẽ luôn luôn là sẽ là những cái hút.,Ví dụ như nếu mà nói về đã là nghệ sĩ. Thì tất nhiên là cái bề ngoài sẽ luôn luôn là những cái hút.
data52_361,data52,1684.74,1685.02,Rồi em thấy cái câu chuyện đó rất là đúng rồi.,Đúng rồi.
data52_362,data52,1685.74,1692.62,"Không hẳn là là nghệ sĩ đâu, mình đi ra ngoài đường mình bất cứ gặp bất cứ người nào mà đúng gu của mình cái ghép của mình.","Cũng không hẳn là phải là nghệ sĩ đâu, mình đi ra ngoài đường. Mình bất cứ gặp bất cứ người nào mà đúng gu của mình, cái đẹp của mình."
data52_363,data52,1693.49,1702.07,Chắc chắn là mình sẽ thích đáp. Mình sẽ có cảm tình hơn. That's why mình mới hiểu. Có mấy cái câu là. First impression. Nếu mà riêng em thì em nghĩ là chắc tại vì. Em hay hát nhạc.,"Thì chắc chắn là mình sẽ thích đã, mình sẽ có cảm tình hơn. That's why mình mới hiểu, mới có mấy cái câu là first impression. Nếu mà riêng em thì em nghĩ là chắc tại vì em hay hát nhạc suy."
data52_364,data52,1702.27,1703.39,"Nhạc buồn, nhạc suy.","Nhạc buồn, nhạc suy."
data52_365,data52,1704.03,1713.6,"Em cảm thấy là như thế này, khoảng thời gian mà mới vào nghề em hát nhạc sôi đọc. Có thể là vì một phần là cái tuổi đời mình chưa nhiều, kinh nghiệm mình chưa nhiều.","Em cảm thấy là như thế này, khoảng thời gian mà mới vào nghề em hát nhạc suy đọc. Có thể là vì một phần là cái tuổi đời mình chưa nhiều, kinh nghiệm mình chưa nhiều."
data52_366,data52,1713.6,1719.2,"Khi mình hát, họ sẽ mang một cái sắc màu ở vui, dễ nghe, để thay đổi không khí.","Khi mình hát họ sẽ mang một cái sắc màu ợt, vui, dễ nghe để thay đổi không khí."
data52_367,data52,1722.44,1725.54,Để những bài hát nó đủ để nằm lòng trong lòng khán giả.,Để những bài hát nó đủ để nằm lòng trong lòng khán giả.
data52_368,data52,1725.92,1734.34,Thường sẽ là những mẹ hát nó có mang một tính chất suy tư thường một tí xíu nó có một cái chiều sâu hơn.,Thường sẽ là những bài hát nó có màn chất suy tư thường một tí xíu đó là một cái chiều sâu hơn.
data52_369,data52,1735.87,1745.87,"Từ khi mà em tìm đến những ca khúc mà nó có thể gọi là chính em, là thấy em đi chơi.",Thì từ khi mà em em tìm được những ca khúc mà nó có thể gọi là là chính em đấy là thấy em đi chơi với chị.
data52_370,data52,1745.87,1750.43,Mọi người thấy Vũ này khùng hay là một kịch giỡn và tưng và tưng. Đó là vì với những người thân.,Tuyết hay mọi người thấy ở Dũng này khùng hay là một cực giỡn từ từ đó là vì với những người thân.
data52_371,data52,1751.73,1755.07,Mình có thể vui. Thật sự Dũng không có vẻ vui như vậy.,Mình có thể vui. Thế thật sự Dũng không có dễ vui như vậy.
data52_372,data52,1755.41,1756.23,Vậy khóc không?,Dễ khóc không?
data52_373,data52,1756.51,1764.87,"Rất dễ khóc, chị tôi biết là rất là dễ khóc. Cho nên là cục móc trong cuộc sống. Tình cảm, sự nghiệp. Mọi thứ nó đến một cái mức mà.","Rất dễ khóc chị Tuyết biết nè. Rất là dễ khóc. Cho nên là cục mắt trong cuộc sống. Tình cảm, sự nghiệp. Mọi thứ nó đến một cái mức mà."
data52_374,data52,1764.87,1767.59,Nó làm cho mình có một cái điểm trụng xuống.,Nó làm cho mình có một cái điểm trụng xuống.
data52_375,data52,1767.59,1770.03,"Chính mùi ấy, đến lúc mình chính mùi.",Đó là chính mùi. Đến lúc mình chính mùi.
data52_376,data52,1770.03,1771.67,Bắt đầu mình tìm lại chính mình.,Mình bắt đầu mình tìm lại chính mình.
data52_377,data52,1773.24,1781.4,"Và vô tình những ca khúc mình có thể thể hiện được cái nội tâm của mình thì lúc đó tự nhiên cái gọi là cái mạch của mình, mạch âm nhạc, mạch cảm xúc.","Thì vô tình những ca khúc. Mình có thể thể hiện được cái nồi tâm của mình. Thì lúc đó tự nhiên cái gọi là cái mạch của mình. Mạch âm nhạc, mạch cảm xúc của mình."
data52_378,data52,1781.6,1784.42,Và mặt cảm xúc của khán giả nó không một cái điểm chạm.,Và mạch cảm xúc của khán giả nó có một cái điểm chạm nhau.
data52_379,data52,1784.42,1794.44,"Các khán giả thích khi mình hát nhạc buồn, suy. Bởi vì bây giờ Dũng đã thể hiện được cái sự thật là mình đã trải qua những cái nỗi đau nào đó trong cuộc sống.","Tức là khán giả thích khi mình hát nhạc buồn, suy bởi vì bây giờ Dũng đã thể hiện được cái sự thật là mình đã trải qua những cái nỗi đau nào đó trong cuộc sống."
data52_380,data52,1795.58,1805.06,Đau cũng không hẳn gọi là đau không. Tất nhiên là mình cũng sẽ có những lúc vui. Và mình thể hiện cái niềm vui đó như thế nào. Nhưng mà đó là một cái quá trình trải nghiệm.,"Đau cũng không hẳn, cũng không hẳn gọi là đau không tất nhiên là mình cũng sẽ có những lúc vui và mình thể hiện cái niềm vui đó như thế nào nhưng mà đó là một cái quá trình trải nghiệm."
data52_381,data52,1805.5,1811.04,Thì Dũng nghĩ là như thế. Sông xong với những cái việc mà. Khi họ tiếp xúc với mình. Họ thấy mình thật sự là.,Thì Dũng nghĩ là như thế song song với những cái việc mà khi họ tiếp xúc với mình họ thấy mình thật sự là.
data52_382,data52,1811.42,1814.86,"Gần gũi, vui vẻ vui.","Gần gũi, vui vẻ, vui."
data52_383,data52,1814.92,1819.76,"Còn chị Tuyết, chị nghĩ khán giả yêu mến mình, thích mình vì điều gì?","Còn chị Tuyết, chị nghĩ khán giả yêu mến mình, thích mình vì điều gì?"
data52_384,data52,1819.8,1821.34,Cho một fan.,Cho một fan nói nha.
data52_385,data52,1821.88,1823.12,Ờ khán giả nói.,"Ừ, khán giả nói nè."
data52_386,data52,1822.92,1824.22,Đây là khán giả đó nè.,"Đây là khán giả, khán giả đó nè."
data52_387,data52,1824.6,1827.32,Là chị tiết đẹp. Chị tiết sexy.,Chị Tuyết đẹp. Chị Tuyết sexy.
data52_388,data52,1827.42,1832.38,Chị Tuyết hát rất hay và coi như là ngọt nó như cách tiền tiền tài.,Chị Tuyết hát rất hay và coi như là ngọt lắm như cách tìm.
data52_389,data52,1832.58,1842.44,"Cái sexy nó không chỉ là ngoại hình mà là cái giọng hát, cái cách hát nó sexy. Đó là một cái signature của chị Tuyết. Như em thì em thấy là trời ơi.","Cái sexy nó không chỉ là ngoại hình mà là cái giọng hát, cái cách hát nó sexy. Đó là một cái signature của chị Tuyết. Mà như em này là em thấy là trời ơi."
data52_390,data52,1842.8,1852.4,Chị nghĩ chị giải thích cho Dũng. Tại sao mà em thấy là sau này em hát nhạc tình. Là em lại chạm đến khán giả nhiều hơn. Chị đã từng nghe một.,Chị nghĩ chị giải thích cho Dũng. Tại sao mà em thấy là sau này em hát nhạc tình. Là em lại chạm tới khán giả nhiều hơn. Chị đã từng nghe một cái câu.
data52_391,data52,1852.4,1858.6,Trong một cái chương trình. The Voice của Mỹ. Krishna Eklah hỏi cái người đang hát. Em mới hát xong em cảm thấy như thế nào?,Ở trong một cái chương trình The Voice của Mỹ. Krishna Ekala hỏi cái người đang hát. Em mới hát xong em cảm thấy như thế nào.
data52_392,data52,1861.07,1870.24,Cái cô đó mới bảo là hôm nay em hát chưa có. Kêu như là được lắm ấy. Thì cô ấy mới nói là nếu như em feel được là em hát chưa có.,Thì cái cô đó mới bảo là. Hôm nay em hát chưa có. Coi như là được lắm. Thì cô mới nói là nếu như em. Feel được là em hát chưa có được lắm.
data52_393,data52,1870.24,1877.28,"Làm sao khán giả feel được là em hát được. Tức là bây giờ mình làm, nhất là làm nghệ thuật.","Thì làm sao khán giả feel được là em hát được. Tức là bây giờ. Mình làm, nhất là làm nghệ thuật."
data52_394,data52,1879.2,1887.26,Nếu mà mình là chính mình trong âm nhạc của mình luôn. Chắc chắn là mình cũng sẽ phải có một cái chút gì đó.,Nếu mà mình là chính mình. Trong âm nhạc của mình luôn. Chắc chắn là mình cũng sẽ phải. Có một chút gì đó thị trường.
data52_395,data52,1887.26,1894.84,"Để cho mình dễ đi ra public hơn. Nhưng nó vẫn phải là chính mình cái đã. Khi mình hát, khi mình biểu diễn.","Để cho mình dễ đi ra public hơn. Nhưng nó vẫn phải làm chính mình cái đã. Khi mình hát, khi mình biểu diễn."
data52_396,data52,1895.3,1902.44,Mình đừng copy 100% của những người khác. Mà mình phải bỏ cái thật là của mình vô trong đó.,Mình đừng copy 100% của những người khác. Mà mình phải bỏ cái thật là của mình vô trong đó.
data52_397,data52,1903.14,1912.58,Một cái signature nào của chính bản thân mình vô trong đó. Thì mình sẽ là cái phiên bản đẹp nhất của mình. Thì như vậy thì người ta mới cảm nhận được cái phiên bản thật sự của mình.,Một cái signature nào của chính bản thân mình vô trong đó. Thì mình sẽ là cái phiên bản đẹp nhất của mình. Thì như vậy thì người ta mới cảm nhận được cái phiên bản thật sự của mình.
data52_398,data52,1913.58,1923.1,Thì chị nghĩ có thể là Dũng đã tìm được cái điều đó. Và khán giả người ta cảm nhận được cái phiên bản đẹp nhất của Dũng. Nên người ta đã thấy được cái đẹp nhất.,Thì chị nghĩ có thể là Dũng đã tìm được cái điều đó. Và khán giả người ta cảm nhận được cái phiên bản đẹp nhất của Dũng. Nên người ta đã thấy được cái đẹp nhất của Dũng.
data52_399,data52,1923.1,1925.74,Người ta accept cái đó và người ta yêu mến cái điều đó.,Và người ta accept cái đó và người ta yêu mến cái điều đó.
data52_400,data52,1925.74,1926.58,Vì còn chị.,Vậy còn chị?
data52_401,data52,1926.64,1933.48,Thì chị cũng thế thôi. Giống như em nói là chị có cái sexy mà giống như là từ trong giọng hát cho tới phong cách.,Thì chị cũng thế thôi. Giống như em nói là chị có cái sexy mà. Giống như là từ trong giọng hát cho đến phong cách.
data52_402,data52,1934.73,1938.91,"Thật sự chỉ không phải cố tình muốn mình làm cái điều đó, nó là một cái gì.",Thực sự chị không phải cố tình muốn mình làm cái điều đó. Nó là một cái gì đó.
data52_403,data52,1940.53,1943.67,Somehow cái body mình nó đẻ ra nó cũng đã là cái kiểu.,Somehow cái body mình nó đẻ ra nó cũng đã là cái kiểu dạng.
data52_404,data52,1943.67,1944.69,Curvy.,Curvy.
data52_405,data52,1944.49,1953.97,Nó curvy như vậy rồi. Thì mình không thể nào mình. Thoát khỏi ra cái điều đó được. Sanh ra nó đã là như thế. Và chị cứ từ đó chị phát huy nó.,Nó curvy như vậy rồi. Thì mình không thể nào mình thoát khỏi ra cái điều đó được. Xem ra nó đã là như thế. Và chị cứ từ đó chị phát huy nó ra thôi.
data52_406,data52,1954.57,1963.73,Chị nghĩ là chính vì cái điều đó nên chị đã làm được cái phiên bản của chị tốt nhất có thể. Nên khán giả họ đã chấp nhận chị và họ yêu mến.,Thì chị nghĩ là chính vì cái điều đó. Nên chị đã làm được phiên bản của chị tốt nhất có thể. Nên khán giả họ đã chấp nhận chị và họ yêu mến chị.
data52_407,data52,1965.87,1975.53,Cũng giống như khi mà chị hát tình ca cũng vậy. Chị cũng đã từng trải qua hỉ nổ ái ố trong cái thời còn trẻ của mình chứ. Có người chị cũng phải có những cái tình cảm nhất định.,Cũng giống như khi chị hát tình ca cũng vậy. Chị cũng đã từng trải qua hỷ nộ ái ố trong thời còn trẻ của mình. Có người chị cũng phải có những tình cảm nhất định.
data52_408,data52,1975.53,1980.39,Và chị hiểu được điều đó. Chị mới hát được như vậy. Mình cảm được nó thì khán giả sẽ cảm được mình.,"Và chị hiểu được điều đó, chị mới hát được như vậy. Mình cảm được nó thì khán giả sẽ cảm được mình."
data52_409,data52,1980.95,1987.85,Thì em có những cái tấm hình này mọi người sẽ cùng nhìn và đầu tiên là cái tấm này của chị Tuyết.,Thì em có những tấm hình này. Mọi người sẽ cùng nhìn. Và đầu tiên là cái tấm này của chị Tuyết.
data52_410,data52,1989.05,1992.91,Đây là một tấm hình mà em thấy ở trên Facebook. Chị Post cũng gần đây.,Đây là một tấm hình mà em thấy ở trên Facebook. Chị post cũng gần đây.
data52_411,data52,1993.07,1994.91,Tiếng hát truyền hình trong 92.,Tiếng hát truyền hình năm 92.
data52_412,data52,1995.25,1998.53,Đạt giải nhì một cục móc một cú bật.,"Đạt giải nhì. Một cột mốc, một cú bật cho mình."
data52_413,data52,1998.63,1999.31,Đúng rồi.,Đúng rồi.
data52_414,data52,2000.22,2006.5,"Tiếp theo, cái này thì hồi nãy chị có nói là cặp đôi Cẩm Ly Minh Tuyết.",Tiếp theo. Cái này thì hồi nãy chị có nói là. Cặp đôi. Cẩm ly Minh Tuyết.
data52_415,data52,2006.5,2008.84,Đúng rồi. Cắm tay đây. Minh Tiếp đây.,"Đúng rồi. Cẩm ly đây, Minh Tuyết đây."
data52_416,data52,2009.66,2011.56,Cầu trời khách hàng nó giống hả? Cầu trời khách hàng nó giống gì?,"Giống hà, công nhận là nó giống ghê."
data52_417,data52,2011.96,2015.36,Cũng là một cái. Cú bật. Trong sự nghiệp âm nhạc luôn.,Cũng là một cái cú bật. Trong sự nghiệp âm nhạc luôn.
data52_418,data52,2015.46,2016.46,Chắc chắn.,"Chắc chắn, chắc chắn."
data52_419,data52,2017.36,2018.76,Và nếu mà để nói với.,Và nếu mà để nói với.
data52_420,data52,2018.96,2022.82,"Minh Tuyết của những năm 18, 19, 20 này. Chị sẽ nói điều gì.","Minh Tuyết của những năm 18, 19, 20 này. Chị sẽ nói điều gì?"
data52_421,data52,2022.9,2026.28,"Một minh tuyết hiện tại sẽ nói gì với minh tuyết của 18, 19, 20.","Một Minh Tuyết hiện tại sẽ nói gì với Minh Tuyết của 18, 19, 20?"
data52_422,data52,2027.62,2032.34,Nói là một. Cảm ơn những cái vấp ngã. Cảm ơn những cái sai lầm.,Nói là. Cảm ơn những cái vấp ngã. Cảm ơn những cái sai lầm.
data52_423,data52,2033.75,2038.57,Cảm ơn những cái. Vụng dại của thời ấy. Để có một Minh Tiết.,Cảm ơn những cái vụn dại. Của thời ấy. Để có một Minh Tuyết.
data52_424,data52,2039.66,2041.7,Trưởng thành. Ấm áp.,"Trưởng thành, ấm áp."
data52_425,data52,2043.21,2044.61,Thấu hiểu của ngày hôm nay.,Thấu hiểu của ngày hôm nay.
data52_426,data52,2049.31,2050.89,Đây là 10 máy 20.,Đây là mười mấy hai mươi.
data52_427,data52,2051.01,2054.19,Cái này là hát bài Cứu Mủ Say với Hương Giang.,Cái này là hát bài Cứ ngủ say với Hương Giang.
data52_428,data52,2054.49,2056.75,Nào Paris By Night số 90.,Paris by night số 90.
data52_429,data52,2063.15,2066.29,"Thì thấy không, cái tấm hình này, cái tấm này với lại cái tấm hồi nãy là khác không?","Thấy không? Cái tấm hình này, cái tấm này với cái tấm hồi nãy là khác không?"
data52_430,data52,2066.43,2070.67,Mỗi một tấm là một khác. Bởi vậy em nhìn có những tấm em không biết là ai là Dũng luôn.,Mỗi một tấm là một khác. Bởi vậy em nhìn có những tấm em không biết là ai là Dũng luôn á chị.
data52_431,data52,2070.69,2071.61,Đúng rồi đúng rồi.,"Đúng rồi, đúng rồi."
