sample_id,data_name,start,end,predicted_text,target_text
data2_284,data2,1447.02,1455.76,Là chưa học bài mà mẹ còn đứng dậy đi hình tiếng Anh. Mà lại thấy hai mẹ con cứ nói qua nói lại. Mẹ nó dậy cái này. Thì nó lại nói vấn đề khác.,Là chưa học bài mà mẹ còn đứng dạy tiếng Anh. Mà lại thấy hai mẹ con cứ nói qua nói lại. Mẹ nó dạy cái này. Thì nó lại nói vấn đề khác.
data2_285,data2,1455.96,1465.62,"Tại bị thì lại gì đó. Thì lúc đó anh mới sen vô nó. Thôi, em đi lên đi. Để anh dạy nó cho. Thì có thể lúc đó. Là anh chỉ là nói một cách bình thường thôi.",Tại bị thì là gì đó. Thì lúc đó anh mới say vô nói. Thôi thôi em đi lên đi để anh dạy nó cho. Thì có thể lúc đó. Anh chỉ là nói một cách bình thường thôi.
data2_286,data2,1467.72,1473.32,"Vậy đó chị nhạy cảm quá. Anh biết không, chứ đâu 11 ngàn giờ rồi. Cảm giác là giống như là bị tự ái.","Vậy đó chị nhạy cảm quá, chị cảm giác là giống như là bị tự ái hay sao."
data2_287,data2,1467.75,1470.7,"Chị nhạy cảm quá. Anh biết không, chị đó 11 miệng.","Đúng rồi anh biết không lúc đó 11, 12 giờ."
data2_288,data2,1473.32,1480.7,"Chị nói rằng cái này là công việc của em, em đang dạy. Sao mà anh vô anh dành dạy. Nói vậy thôi chứ còn anh cũng không nhớ.","Rồi chị nói là cái này là công việc của em, em đang dạy. Làm sao mà anh vô anh dành dạy. Đó, nói vậy thôi chứ còn anh cũng không nhớ."
data2_289,data2,1481.18,1482.84,Bây giờ em mới hiểu.,"Oh, bây giờ em mới hiểu ra."
data2_290,data2,1483.18,1484.84,Giờ chị hiểu ra chị thông cảm chưa?,Giờ chị hiểu ra chị thông cảm chưa?
data2_291,data2,1484.88,1485.94,Dạ.,Thông cảm rồi.
data2_292,data2,1485.98,1490.44,"Nếu như chị chưa thông cảm thì em sẽ cho chị một ví dụ. Chị tưởng tượng đi, chị làm việc nhà.",Nếu như chị chưa thông cảm thì em sẽ cho chị một ví dụ. Chị tưởng tượng đi chị làm việc nhà.
data2_293,data2,1490.54,1498.8,Chỉ dạy dỗ con mà người chồng thờ ơ nó còn kinh khủng hơn nữa. Nhưng người chồng này thấy 10h máy rồi sao con mình chưa đi.,Chị dạy vũ con mà người chồng thờ ơ nó còn kinh khủng hơn nữa. Nhưng người chồng này thấy 10h mấy rồi sao con mình chưa đi ngủ.
data2_294,data2,1498.8,1507.4,"Mà vợ mình vẫn còn đang tức bật tức bật dậy. Thì chồng xót ruột quá. Vì con, vì gia đình thì em nghĩ đây là cái sự quan tâm của mọi người dành cho nhau.","Mà vợ mình vẫn còn đang tức bực, tức bực dại. Thì chồng xót ruột quá về con, về gia đình. Thì em nghĩ đây là sự quan tâm của mọi người dành cho nhau."
data2_295,data2,1507.4,1514.9,Thì nhân đây em nghĩ là ở trong gia đình hay cả trong mối quan hệ không phải chỉ vợ chồng đâu mà anh em hay mẹ con hay tất cả.,Thì nhân đây em nghĩ là ở trong gia đình hay cả trong mối quan hệ. Không phải chỉ vợ chồng đâu mà anh em hay mẹ con hay tất cả mọi người.
data2_296,data2,1514.9,1524.74,"Chỉ cần á, kiểu mà mình nói chuyện với nhau á, nó nhẹ nhàng hơn. Hay là mình thấu hiểu cho nhau và mình nhiều lời với nhau hơn một chút. Chứ mình đừng có im im đi.",Chỉ cần kiểu mà mình nói chuyện với nhau nó nhẹ nhàng hơn. Hay là mình thấu hiểu cho nhau và mình nhiều lời với nhau hơn một chút. Chứ mình đừng có im im đi ngủ.
data2_297,data2,1524.74,1534.12,Khi nó mang lại những cái quốc ức tới chị bây giờ mà chị vẫn còn nhắc. Thì em nghĩ là nếu như không có ngày hôm nay. Thì anh với chị sẽ không bao giờ hiểu là tại sao cái ngày hôm đó chị giận hay là anh buồn.,Nhiều khi nó mang lại những cái quốc ức tới chị. Bây giờ mà chị vẫn còn nhắc. Thì em nghĩ là nếu như không có ngày hôm nay. Thì anh với chị sẽ không bao giờ hiểu là. Tại sao cái ngày hôm đó chị giận hay là anh buồn.
data2_298,data2,1534.12,1535.28,Cái này cãi nhau nào chị?,Cái này cãi nhau hồi nào chị?
data2_299,data2,1535.62,1539.84,"Mới đây à. Mới đây, hồi cuối tháng vừa rồi thôi.","Mới, mới hà. Mới đây, hồi cuối tháng vừa rồi thôi."
data2_300,data2,1540.18,1544.52,Nhưng mà đầu tháng nay mình cũng không có ngồi lại với nhau để mình nói lại cái vấn đề này để anh được giải bài nổi lòng hả chị?,Nhưng mà đầu tháng nay mình cũng không có ngồi lại với nhau. Để mình nói lại cái vấn đề này. Để anh được giải bài nổi lòng hả chị ha?
data2_301,data2,1544.56,1545.86,Rồi quên rồi.,"Đúng rồi, quên rồi."
data2_302,data2,1546.46,1548.26,"À, quên, nhưng mà dẫn tới quy định tới đây là tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì tại vì t.",À quên nhưng mà dẫn quyết định tới đây.
data2_303,data2,1549.56,1552.9,"Quên nghĩ là không có nhắc đến chuyện đó, nhưng mình vẫn ấm ướp trong lòng. Hẹn gặp lại trong video này.",Quên nghĩa là không có nhắc đến cái chuyện đó. Nhưng mình vẫn ấm ức trong lòng.
data2_304,data2,1553.5,1554.7,Cảm ơn các bạn đã quan tâm theo dõi và hẹn gặp lại.,"Em hiểu, phải tâm lý đó."
data2_305,data2,1554.98,1563.94,Vậy thì anh chị cho em hỏi là. Với cái sự tư vấn ngon nết của hai đứa em. Thì không biết là anh chị có cảm thấy nó thỏa đáng hơn một chút xíu.,Vậy thì anh chị cho em hỏi là. Với cái sự tư vấn ngon nớt của hai đứa em. Thì không biết là anh chị có. Cảm thấy nó thỏa đáng hơn một chút xíu không ạ?
data2_306,data2,1564.34,1565.34,Chị muốn nói không lắm mà.,Chị muốn nói không lắm rồi đó.
data2_307,data2,1566.68,1576.56,Chị rất là vui. Tại vì đến chương trình ngày hôm nay là anh chị đã giải để tỏa được cái thắc mắc đó. Tại vì ở nhà cũng không có muốn nhắc lại cái câu chuyện đó. Tại vì hôm đó nó không có vui.,Chị rất là vui. Tại vì đến chương trình ngày hôm nay. Anh chị đã giải tỏa được. Cái thắc mắc đó. Tại vì ở nhà cũng không có muốn nhắc lại cái câu chuyện đó. Tại vì hôm đó nó không có vui.
data2_308,data2,1577.94,1587.04,Đêm khuya mà giống như là sắp cãi nhau đến nơi rồi. Thì chị không muốn nhắc đến cái chuyện đó nữa. Nhưng mà trong lòng mình vẫn ấm ức là tại sao mình cứ muốn giành cái việc đó của mình.,Đêm khuya mà giống như là và sắp cãi nhau đến nơi rồi thì chị không muốn nhắc đến cái chuyện đó nữa nhưng mà trong lòng mình vẫn ấm ức là tại sao cứ muốn dành cái việc đó của mình.
data2_309,data2,1587.52,1592.44,Tuy nhiên cái chương trình ngày hôm nay là chị với anh giải bày được cái chuyện đó. Thì chị hiểu anh hơn.,Thì nhân cái chương trình ngày hôm nay là chị với anh giải bày được cái chuyện đó thì chị hiểu anh hơn.
data2_310,data2,1593.66,1601.72,Lúc đó là anh đang lúc đó là anh lo lắng quá lo lắng quá là khuya rồi mà hai mẹ con chưa đi ngủ. Dạ đúng rồi. Hình thử là chị rất cảm ơn hai em.,Lúc đó là anh lo lắng quá. Lo lắng quá là khuya rồi mà hai mẹ con chưa đi ngủ. Dạ đúng rồi. Thì chị rất cảm ơn hai em.
data2_311,data2,1852.84,1857.76,Mà công nhận nha. Lớn có nghĩa là có con mười mấy tuổi rồi mà vẫn nhịp.,Không mà công nhận nha. Lớn có nghĩa là có con mười mấy tuổi rồi mà vẫn nhịp nhàng.
data2_312,data2,1857.77,1858.84,Mình nhảy nhau.,Giống em hồi nãy á.
data2_313,data2,1859.38,1867.88,Thánh ơi em đừng có nhận ra là cô giáo nữa nha. Em nhảy kỳ lắm. Dạ. Em thấy cái sự đồng điệu. Nó làm cho mình thương nhau nhiều hơn đúng không anh chị?,Khánh ơi em đừng có giận người ta là cô giáo nữa nha. Em nhảy kì lắm. Dạ em thấy cái sự đồng điệu á. Nó làm cho mình thương nhau nhiều hơn đúng không anh chị.
data2_314,data2,1868.08,1877.48,Và em mong là anh chị sẽ luôn luôn hạnh phúc như thế này. Luôn luôn lan tỏa cái điều tích cực này. Và gia đình con cái lúc nào cũng sẽ vui vẻ với nhau ạ. Em cảm ơn anh chị.,Và em mong là anh chị sẽ luôn luôn hạnh phúc như thế này. Luôn luôn lan tỏa cái điều tích cực này. Và gia đình con cái lúc nào cũng sẽ vui vẻ với nhau à. Em cảm ơn anh chị. Dạ.
data2_315,data2,1877.86,1879.32,Đây là thủ tục của chương trình.,Đây là thủ tục của chương trình ạ.
data2_316,data2,1879.32,1885.98,"Dạ, nhưng mà anh chị ơi, em nói nghe. Bây giờ tranh thủ lúc không có chị khá như á hả anh chị? Vậy em nhảy 1-2 điệu gì được không? Để lát chị khá như em khè.",Dạ nhưng mà anh chị ơi em nói nghe. Bây giờ tranh thủ lúc không có chị Khả Như. Hai anh chị dạy em nhảy 1-2 điệu gì được không. Để lát chị Khả Như em khè chị.
data2_317,data2,1890.6,1894.64,Dạ xin phép em mượn chị để chị dạy cho em ha. Dạ. Công tác mình đơn giản thôi nha chị.,Dạ xin phép em mượn chị để chị dạy cho em ha.
data2_318,data2,1894.7,1895.44,"Rồi, đơn giản là cái tên là tên của em. Hẹn gặp lại!",Rồi đơn giản.
data2_319,data2,1895.4,1896.04,Cơ bản thôi nha.,Cơ bản thôi nha.
data2_320,data2,1897.22,1906.46,"Rồi, bây giờ chân trái. Chân trái, lùi. Một. Hai. Trùm lại, rồi bước lên. Ba. Bốn.",Rồi bây giờ chân trái. Chân trái. Lùi 1 2. Chụm lại rồi bước lên 3 4 1.
data2_321,data2,1906.76,1914.84,"Trùm chân lùi, chân trái 3, 4, 1. Trùm chân, chân phải. Chân phải tiến.","Chụm chân. Lùi. Chân trái 3, 4, 1, chụm chân, chân phải. Chân phải tiến."
data2_322,data2,1914.84,1923.34,"3, 4, 1, trộm. Trên trái lùi. Lùi. Lùi. Lùi. Trộm.","3, 4, 1, chụm. Chân trái lùi. Lùi, lùi, lùi, chụm."
data2_323,data2,1928.26,1929.64,Và chị đang nhảy song ca.,Tôi và chị đang nhảy song ca.
data2_324,data2,1929.82,1933.96,Nhảy mà xong ra rồi sao em? Dạ em mời chị ngồi mời khánh một mình thể hiện ạ.,"Nhảy mà song ca là sao em? Dạ em mời chị ngồi, mời Khánh một mình thể hiện ạ."
data2_325,data2,1934.62,1936.34,Sao? Chị dạy em đứng gì rồi.,Sao? Chị dạy em được gì rồi?
data2_326,data2,1936.42,1938.74,Chị mới dạy em nhảy điều audition.,Chị mới dạy em nhảy điều audition đó.
data2_327,data2,1938.74,1939.66,À thì tầm tạm.,Auditon sao ?
data2_328,data2,1942.88,1950.52,Đi về chỗ đi khánh ơi. Chị từ đây về sau khánh có nhỏ lời. Chị từ chối cho mẹ em nha. Từ chối cho mẹ em nha. Dạ. Dạ đây là.,Đi về chỗ đi Khánh ơi. Từ đây về sau Khánh có ngỏ lời. Chị từ chối giùm em nha. Từ chối giùm em nha. Dạ đây là.
data2_329,data2,1951.28,1958.54,Nó giống như là muộn phiền của chị vậy đó. Nếu như mà chị cảm thấy nãy giờ mình gỡ rối được tơ lòng một chút xíu rồi. Chị hãy đập vỡn nó ra.,Nó giống như là muộn phiền của chị vậy đó. Nếu như mà chị cảm thấy nãy giờ mình gỡ rối được tơ lòng một chút xíu rồi. Chị hãy đập vỡ nó ra.
data2_330,data2,1958.66,1960.52,"Đập, đập, đập như thế nào em đập vô đầu.",Đập đập đập như thế nào em đập vô đầu.
data2_331,data2,1961.04,1964.66,Mình có thiết bị hết chị. Bên em là có thiết bị tối tân hết nha. Em gửi chị cái tâm. Em gửi chị cái tâm.,Không chị mình có thiết bị hết chị. Bên em là có thiết bị tối tân lắm nha. Em gửi chị cái tâm.
data2_332,data2,1966.62,1971.06,"Dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, dạ, d",Dạ chị đứng kìa đập cho nó có lực nè. Dạ rồi. Anh ơi anh trợ lực cho chị giùm em nha.
data2_333,data2,1972.54,1980.62,Và đến với khoảnh khắc này khách chắc là tất cả chúng ta đang rất là mong chờ giây phút thiêng liêng này. Đó chính là hai vợ chồng cùng nắm chặt tay nhau.,"Vâng ạ, và đến với khoảnh khắc này khá chắc là tất cả chúng ta đang rất là mong chờ giây phút thiên liêng này. Đó chính là hai vợ chồng cùng nắm chặt tay nhau và..."
data2_334,data2,1991.98,1993.61,Em có mơn anh chị.,Em cảm ơn anh chị rất nhiều.
data2_335,data2,1993.61,1997.39,Dạ tụi em đến đây và tụi em cứ quẩn loạn mỗi lần khách mời đập.,Dạ tụi em đến đây và tụi em cứ quảng loạn mỗi lần khách mời đặt thôi.
data2_336,data2,1998.19,1999.43,"Em chưa kể đến 1, 2, 3.","Em chưa kể đến 1, 2, 3 nữa."
data2_337,data2,2000.93,2006.97,Em cảm ơn chị Vân Anh Phúc đã đến với chương trình. Cái câu chuyện của chị Vân Anh Phúc tuy là nó nhỏ trong gia đình thôi.,Em cảm ơn chị Vân Anh Phúc đã đến với chương trình. Cái câu chuyện của chị Vân Anh Phúc tuy là nó nhỏ trong gia đình thôi.
data2_338,data2,2007.07,2015.33,Nhưng mà em nghĩ là khi mà em nghe em cũng sẽ có thêm một kinh nghiệm. Thế sau này em có gia đình em sẽ dành thời gian để nói chuyện với nhau nhiều hơn.,Nhưng mà em nghĩ là khi mà em nghe em cũng sẽ có thêm một kinh nghiệm. Thì sau này em có gia đình thì em sẽ dành thời gian để nói chuyện với nhau nhiều hơn nữa.
data2_339,data2,2015.33,2023.71,"Để tránh cái sự hiểu lầm nhỏ thôi. Nhỏ thôi nhưng nó cũng sẽ mang cái muộn sầu trong nhà. Em không muốn, nếu như mà muốn lúc nào cũng sẽ vui.","Để tránh cái sự hiểu lầm nhỏ thôi. Nhỏ thôi nhưng nó cũng sẽ mang cái muộn sầu trong nhà. Em không muốn, nếu như mà muốn lúc nào cũng sẽ vui vẻ."
data2_340,data2,2023.71,2025.51,Thì mọi người hãy cùng chia sẻ với nhau nhiều hơn.,Thì mọi người hãy cùng chia sẻ với nhau nhiều hơn nữa.
data2_341,data2,2025.51,2034.61,Và thay mặt cho hai anh chị. Duy Khánh xin gửi đến một phần quà. Đến Hãi Như. Để khi lập gia đình. Mình tháo cái hình hai anh chị ra. Mình dán hình mình với lại cho mọi người xem.,"Và thay mặt cho hai anh chị, Duy Khánh xin gửi đến một phần quà đến Khả Như. Để khi lập gia đình mình tháo cái hình hai anh chị ra mình dán hình mình với lại chồng."
data2_342,data2,2034.61,2038.31,Lê Minh Hư được không. Nha cho chị Lê Minh Hư nha.,"Vậy với Lê Minh Thu được không? Nha, cho chị Linh Minh Hô nha."
data2_343,data2,2038.31,2039.31,Không ok được nha.,Ok được nha.
data2_344,data2,2039.31,2043.11,"Dạ, em cảm ơn anh chị rất nhiều. Khánh ơi chào anh chị tạm biệt.","Dạ. Em cảm ơn anh chị rất nhiều. Khánh ơi chào anh chị, tạm biệt anh chị."
data2_345,data2,2043.01,2044.21,Em chào anh chị.,"Dạ vâng, em chào anh chị."
data2_346,data2,2062.09,2063.19,Khánh ơi.,Khánh ơi.
data2_347,data2,2065.76,2068.08,"Ủa, Hán rồi trời. Hán ơi.",Ủa khánh đâu rồi trời. Khánh ơi.
data2_348,data2,2070.95,2072.75,Ôi không thấy gánh ở đâu.,Ôi không thấy Khánh nữa đâu cả.
data2_349,data2,2074.43,2076.03,Khánh ơi em làm gì vậy Khánh.,Khánh ơi em làm gì vậy Khánh.
data2_350,data2,2078.49,2082.79,Trời ơi bị bắt rồi. Chán quá. Rồi.,Trời ơi bị bắt rồi. Ừ chán quá. Rồi.
data2_351,data2,2082.79,2084.63,"Nhắm mươi, bình lâm ngay mươi.","5, 10, 15, 20, 21."
data2_352,data2,2093.47,2096.59,"Hắn ơi, em thấy riết cái giam phòng mình ế không?",Khánh ơi. Em thấy riết cái văn phòng mình ế không.
data2_353,data2,2096.59,2097.53,Gian phòng.,Văn phòng.
data2_354,data2,2097.53,2099.21,Cái văn phòng này ế quá.,Cái văn phòng này ế quá em ơi.
data2_355,data2,2099.11,2105.39,Cảm thấy chị không có gọi là lập thành trong cái việc mà quy định bối cảnh á. Hôm trước chị nói đây là vòng.,Em cảm thấy chị không có. Chị không có gọi là. Lập thành trong cái việc mà quy định bối cảnh á. Hôm trước chị nói đây là. Phòng vũ.
data2_356,data2,2108.37,2109.89,Tay vô kỹ quay phần 4 hả?,Tay du ký quay phần 4 hả.
data2_357,data2,2115.99,2117.45,Em ơi ế quá cưng ơi.,Em ơi ế quá cưng ơi.
data2_358,data2,2118.07,2118.43,Chết.,Chết
data2_359,data2,2118.57,2119.03,Dạ.,Gì vậy?
data2_360,data2,2119.17,2120.13,Khách tới rồi.,Khách tới rồi.
data2_361,data2,2120.47,2121.03,Tới nào?,Khách tới hồi nào ?
data2_362,data2,2121.07,2121.83,Hết hồi nãy rồi.,Khách tới hồi nãy rồi.
data2_363,data2,2122.27,2123.13,Sao nó không có khác?,Sao em nói không có khách?
data2_364,data2,2123.17,2124.59,Em kêu cho phòng trợ ngồi trở.,Em kêu vô phòng chờ ngồi chờ.
data2_365,data2,2124.61,2125.53,Để chị đó.,Để chị đón khách.
data2_366,data2,2125.89,2126.87,Để coi làm được không lắm.,Để coi làm được bao lâu.
data2_367,data2,2131.71,2133.09,Nhưng mà khách ở trong phòng kìa.,Nhưng mà khách ở trong phòng kìa.
data2_368,data2,2133.49,2135.09,Rồi đi riêng là kiếm khách.,Rồi đi đi là kiếm khách đi.
data2_369,data2,2135.19,2136.05,Kiếm được.,Không kiếm được.
data2_370,data2,2136.15,2138.05,Nhưng mà cái vấn đề về văn phòng này ế là chúng ta không được trả lương.,Văn phòng này ế mà chúng ta không được trả lương đó.
data2_371,data2,2138.05,2138.79,Anh xin lỗi.,Em xin lỗi nhưng mà.
data2_372,data2,2139.05,2139.75,Tìm được.,Tại sao không tìm được?
data2_373,data2,2139.77,2140.69,Em phá trái cửa rồi.,Em khóa trái cửa rồi.
data2_374,data2,2140.69,2142.99,Em quay trái người. Hả? Em nhốt hết.,Em khóa trái cửa. Em nhốt khách.
data2_375,data2,2143.19,2144.37,Chết rồi giờ sao vậy.,Chết rồi giờ sao vậy?
data2_376,data2,2144.57,2145.81,Làm gì mà em nhốt hết.,Em làm cái gì mà em nhốt khách?
data2_377,data2,2145.99,2152.85,"Không phải, hồi nãy em chỉ nói là anh ở trong đó đi. Cái anh nói là không, anh đứng ra anh nói. Cái em tức quá, cái em nhốt hết ở trong đó luôn. Cái em quăng dự khách ở đâu em mất tiêu.","Không phải, hồi nãy em chỉ nói là anh ở trong đó đi. Cái anh nói là không, anh muốn ra. Cái em tức quá, cái em nhốt khách ở trong đó luôn. Cái em quăng chìa khóa đi đâu, mất tiêu rồi."
data2_378,data2,2154.35,2155.43,Chị làm khách nha.,Bây giờ chị làm khách nha.
data2_379,data2,2155.53,2156.05,Ủa?,Ủa?
data2_380,data2,2157.58,2158.72,Sao ra được vậy trời.,Rồi sao ra được vậy trời?
data2_381,data2,2167.77,2169.01,Em nói với chị.,Em nói với chị luôn.
data2_382,data2,2170.38,2171.8,Đây là người đã vượt ngục.,Đây là người đã vượt ngục.
data2_383,data2,2172.08,2175.7,Ở ngoài kêu vậy nè là im đi.,Ở ngoài kêu như vậy nè. Là im đi Khánh.
data2_384,data2,2211.0,2212.7,Em có lạp bơi ô nguyễn.,Em tên là Beo Nguyễn.
data2_385,data2,2212.9,2213.44,Bèo.,Beo.
data2_386,data2,2213.76,2215.52,Biết đánh vần như thế nào?,Beo là viết đánh vần như thế nào?
data2_387,data2,2217.32,2220.24,"À, Bell là nó liên quan đến cái chữ Bell.",À beo là nó liên quan chữ beo.
data2_388,data2,2218.96,2220.24,Liên quan kêu bèo.,Beo trong beo trong beo rếu.
data2_389,data2,2220.24,2224.46,Điều riếu. Năm nay em 28 tuổi.,"Beo, beo, beo. Năm nay em 28 tuổi."
data2_390,data2,2224.78,2226.54,À bận rộn.,À bằng tuổi.
data2_391,data2,2226.94,2229.26,Mình gần 30 rồi đó mà cứ diễn điên diễn.,Đó mình gần 30 rồi đó mà cứ diễn điên diễn khùng.
data2_392,data2,2232.96,2238.58,"Kê chị, kê chị. Rồi, Bê Quyển giới thiệu đến quý vị là công việc hiện tại của em là gì.","Kệ chị, kệ chị. Rồi, Bê Nguyễn giới thiệu đến quý vị là công việc hiện tại của em là gì?"
data2_393,data2,2281.22,2282.44,Đúng không?,Chưa có đủ duyên để làm việc đúng không?
data2_394,data2,2288.74,2296.9,Thì cái công việc của bạn nó dạo gần đây rất là hot nha. Có rất nhiều cái nội dung ở trên mạng xã hội mà gây.,Thì cái công việc của bạn. Nó dạo gần đây rất là hot nha. Có rất nhiều cái nội dung. Ở trên mạng xã hội mà gây cười.
data2_395,data2,2299.22,2299.98,Dạ vâng ạ.,Dạ vâng ạ.
data2_396,data2,2299.98,2305.6,Bây giờ chúng ta sẽ cùng mở chiếc hộp bí mật để biết là ngày hôm nay chúng ta có cái gì với bạn Bê Nguyễn nha.,Rồi bây giờ chúng ta sẽ cùng mở chiếc hộp bí mật để biết là. Ngày hôm nay chúng ta có cái gì với bạn Beo Nguyễn nha.
data2_397,data2,2305.6,2308.6,Chắc là các bạn đã rất hãng hút đúng mà. Và ngày hôm nay...,Mà các bạn ơi chắc là các bạn rất háo hứng đúng không ạ. Và ngày hôm nay.
data2_398,data2,2330.21,2338.97,Và đây cũng chính là chiếc hộp bí ẩn. Như các bạn cũng thấy trên tay của Khánh là chữ ổ.,"Ok, và đây cũng chính là chiếc hộp ký ẩn. Như các bạn cũng thấy trên tay của Khánh là chữ Ủa em."
data2_399,data2,2343.68,2346.5,Là em chưa hiểu. Nhưng mà cái này là bạn đem tới.,"Là em chưa hiểu, nhưng mà cái này là bạn đem tới hả?"
data2_400,data2,2346.68,2347.86,"Ờ, cái này là của em.","Ờ, cái này là của em."
data2_401,data2,2348.68,2351.3,"Ồ, nếu mà đã ủ em thì về để cho của em trả lời.","Ồ, nếu mà đã Ủa em thì về đây là của em trả lời."
data2_402,data2,2351.3,2358.34,"Em có soạn ra những cái văn mẫu mà nó khiến cho mọi người sẽ cứa vào trái tim khi mà nói lên đường. À, tí đậu.",Em có soạn ra những cái văn mẫu mà nó khiến cho mọi người sẽ cứ vào trái tim. Đúng rồi.
data2_403,data2,2358.68,2359.84,Trời ơi hiểu quá.,Trời ơi hiểu rồi.
data2_404,data2,2359.88,2360.94,Cái này em sẽ bị đau lòng.,Đọc cái này em sẽ bị đau lòng.
data2_405,data2,2361.18,2364.44,Vậy là đây là những cái câu nói hoặc là những cái câu.,Vậy là đây là những cái câu nói hoặc là những cái câu.
data2_406,data2,2364.44,2365.28,Mày tính sát thương cảm.,Mang tính xác thương cao.
data2_407,data2,2365.28,2368.42,"Đúng, mặc dù là nó ít chữ đúng không? Nhưng mà mang một cái hỉ to. Cảm ơn các bạn.",Đúng có nghĩa mặc dù là nói ít chữ đúng không. Nhưng mà mang một ý nghĩa to.
data2_408,data2,2372.62,2375.08,Cảm giác mà khi thiệt thiệt tình.,Có nghĩa là cái cảm giác mà khi thiệt tình luôn.
data2_409,data2,2375.48,2384.6,"Có nghĩa là khi mà mình làm một cái công việc gì đó mà mình đang nói chuyện vui vẻ vui vẻ. Và mọi chuyện, mọi xung đột đều bắt đầu từ chữ của em.",Là có nghĩa là khi mà mình làm một cái công việc gì đó. Mà mình đang nói chuyện vui vẻ vui vẻ. Và mọi chuyện mọi xung đột đều bắt đầu từ chữ. Ủa em.
data2_410,data2,2386.96,2390.42,"Em ơi, chị cũng có công ty sản xuất mà chị dẹp luôn rồi đó.","Em ơi, chị cũng có công ty sản xuất mà chị dẹp luôn rồi đó em."
data2_411,data2,2393.48,2396.26,Rồi ngộ ra. Ví dụ như khánh là khánh ghét nhất từ.,"Đúng rồi, ngộ ra. Ví dụ như Khánh, Khánh ghét nhất từ gì?"
data2_412,data2,2396.48,2398.76,Em ghét không có ghét câu chữ gì.,"Em ghét không có ghét câu, chữ gì hết."
data2_413,data2,2399.06,2399.72,Chứ em ghét gì?,Chứ em ghét gì?
data2_414,data2,2401.24,2402.36,Giống hỏi.,Dấu hỏi. Dấu hỏi.
data2_415,data2,2403.84,2411.48,Mấy lúc mà em. Mấy lúc mà em gửi mấy cái nội dung mà. Em nghĩ là những cái ý tưởng của em kiểu khá hay á. Mà táo bạo nha. Em thật sự em nghĩ cái đó mà em viết.,Thế lúc mà em gửi mấy cái nội dung mà. Em nghĩ là những cái ý tưởng của em kiểu khá hay á. Mình báo bào nha. Em nghĩ cái đó mà em viết ra.
data2_416,data2,2404.08,2404.86,Cảm ơn em.,Chấm hỏi thôi.
data2_417,data2,2413.62,2421.28,"Vết, em nó bắt cười, em đọc lại. Em gửi cái này, cái này là dấu chấm hội. Em nghĩ là cái dấu nó còn đông lòng. Cái chủ của em có vẽ nó bị dài nha. Đúng rồi.","Viết, em nói mắc cười, em đọc lại. Em gửi cái này, cái này là dấu chấm hỏi em. Em nghĩ là cái dấu nó còn đau lòng, cái chữ em có dấu nó bị dài nha."
data2_418,data2,2421.28,2426.78,"Nhưng mà ok bây giờ mình sẽ điểm qua một số chỗ ở trên đây ha. Có ra số không em? Trời ơi, đau lòng.",Nhưng mà ok bây giờ mình sẽ điểm qua một số chữ ở trên đây ha. Có ra số không em? Trời ơi đau lòng.
data2_419,data2,2427.16,2433.78,Có ra số không em là phải áp lực lên mình là mình phải làm cái công việc đó ra được cái số số đây là số tiền.,Có ra số không em là phải áp lực lên mình là mình phải làm cái công việc đó ra được cái số. Số đây là số tiền.
data2_420,data2,2433.79,2434.78,Dạ đúng rồi.,Dạ đúng rồi.
data2_421,data2,2434.82,2438.24,"Rồi tiếp theo là chị nhờ tiếng. Không, không có tí đâu.",Rồi tiếp theo là chị nhờ tí không? Không có tí đâu.
data2_422,data2,2438.57,2439.02,Dạ đúng rồi.,Dạ đúng rồi.
data2_423,data2,2439.04,2443.62,Mỗi lần mà bắt đầu mọi cái sự khổ đau. Được bắt đầu từ chị nhờ tiếng.,Mỗi lần mà bắt đầu mọi cái sự khổ đau thì bắt đầu từ chị nhờ tí.
data2_424,data2,2443.62,2447.06,Cái từ chị nhờ nó nhẹ nhàng lắm mọi người. Nhưng mà cái khi là cái chủ tí.,Thật ra cái từ chị nhờ nó nhẹ nhàng lắm mọi người. Nhưng mà cái khi là cái chỗ tí á.
