sample_id,data_name,start,end,predicted_text,target_text
data19_358,data19,1692.03,1696.36,Mình là sẽ dạy cho con mình biết như thế nào là.,Mình là sẽ dạy cho con mình biết. Như thế nào là gia đình.
data19_359,data19,1697.49,1699.47,Thí dụ như gia đình có hai người.,Thí dụ như gia đình có 2 người bố.
data19_360,data19,1700.47,1701.85,Nghĩa là gì?,Nghĩa là gì.
data19_361,data19,1702.5,1703.96,Tí tụi tí thật đấy chứ.,Thí dụ gì thật đấy chứ.
data19_362,data19,1703.96,1705.86,Mình sẽ dạy cho con mình khiêm tốn.,Mình sẽ dạy cho con mình khiêm tốn.
data19_363,data19,1706.82,1709.56,Mình sẽ làm cho con mình.,Mình sẽ dạy cho con mình.
data19_364,data19,1707.96,1711.28,"Sơ cơm mì. 3, 2, 1.",Năm bốn ba.
data19_365,data19,1711.28,1719.01,Tức tại cho ông về để vợ nói. Khi đã chưa vào bà nêm nói. Nhưng mà chưa vào trường hết chứ. Cho ông về dừng lại để cho mợ nói.,"Từ từ, chồng phải để vợ nói cái đã chứ, vợ vẫn đang nói. Nhưng mà chưa vợ chưa nói hết chưa chồng phải dừng lại để cho vợ nói."
data19_366,data19,1719.59,1722.81,Mình sẽ dậy cho ôm mình tập đàn.,Mình sẽ dạy cho con mình tập đàn.
data19_367,data19,1722.89,1724.36,Dạy tập nhảy.,Dạy tập nhảy.
data19_368,data19,1724.33,1726.24,"Mình sẽ dậy ạ, mình đập vỡ.",Mình sẽ dạy mình tập võ.
data19_369,data19,1726.34,1729.12,13 tuổi và mày không được nhiều mà.,13 tuổi mà mấy. Không được nhiều quá.
data19_370,data19,1731.58,1733.94,Nghĩa tình thương ơn mình tập hết.,Mình sẽ dạy cho con mình tập hát.
data19_371,data19,1743.16,1745.03,Để cho bạn ơi.,Để cho bạn nói.
data19_372,data19,1750.68,1752.0,Dạ cảm ơn mình.,Dạy con mình.
data19_373,data19,1754.66,1758.62,Liệt kê những điều bạn thấy. Bạn cho là sexy trong lúc.,Liệt kê những điều bạn thấy. Bạn cho là sexy trong lúc yêu.
data19_374,data19,1759.48,1761.2,Hôn vào cổ.,Hôn vào cổ.
data19_375,data19,1761.17,1762.49,Hôn vào tai.,Hôn vào tay.
data19_376,data19,1781.58,1789.13,Ok khi yêu là mình mặc đồ lại cho nhau. Cởi cho nhau thì bình thường rồi.,Khi yêu là. Mình mặc đồ lại cho nhau. Cởi cho nhau thì bình thường rồi.
data19_377,data19,1788.93,1791.25,Nhưng mà nếu mà sau đó mình mặc lại cho nhau.,Nhưng mà nếu mà mình sau đó mình mặc lại cho nhau.
data19_378,data19,1791.89,1793.19,Chụp nặng nhiều.,Trông đáng yêu quá ha.
data19_379,data19,1793.09,1794.87,Lúc ấy sao lúc ấy ngủ mặc dù gì vậy?,Lúc ấy sau lúc ấy ngủ mặc kiểu gì nhỉ.
data19_380,data19,1798.94,1799.78,Bài cổ.,Phải ngủ chứ.
data19_381,data19,1801.53,1802.49,Xem tivi.,Xem tivi.
data19_382,data19,1808.8,1813.63,Rồi về cái từ này rất là tưởng nghĩa là Dustin cũng thích này. Nắm tay.,Rồi cái từ này rất là. Tớ nghĩ là Dustin cũng thích này. Nắm tay.
data19_383,data19,1824.08,1829.75,"Mọi người quên à. Ừ, hôn trước khi ngủ chẳng hạn hoặc hôn sau đấy.",Mọi người quên à? Hôn trước khi ngủ chẳng hạn hoặc hôn sau đấy.
data19_384,data19,1831.93,1835.61,Kéo gối cho nhau kiểu kéo gối. Kê á.,Kéo gối cho nhau kiểu kéo gối vào để kê á.
data19_385,data19,1837.03,1839.91,Thôi đã còn kèm gỡ đi bây giờ. Đáp chat.,Ôi đang còn kéo gối thì bây giờ đắp chăn.
data19_386,data19,1844.79,1845.53,Ông thôi.,Ôm thôi.
data19_387,data19,1847.52,1853.57,"Điều sexy nhất khi ngủ là ngủ cùng lúc, thức cùng lúc.",Điều sexy nhất khi ngủ là ngủ cùng lúc thức cùng lúc.
data19_388,data19,1853.37,1856.57,Điều sexy nhất là ra lấy nước lọc.,Điều sexy nhất là ra lấy nước lọc.
data19_389,data19,1859.05,1861.21,Được rồi đúng không?,Được mà đúng không.
data19_390,data19,1863.31,1864.35,Hít hơi là sao?,Hít hơi là sao.
data19_391,data19,1865.89,1870.67,Là ngưỡi hả. Vít ơi. Không có hương.,Là ngửi á hả. Hít hơi. Không có hôn hít.
data19_392,data19,1877.95,1887.81,"À có cái trong lúc đấy là không thở, không hít à. Thế là bà không hít. Bà nhìn thở à. Lúc đó bà phải lấy hơi hít.",À có nghĩa trong lúc đấy là. Là không thở. À không hít à. Ừ bà là hít. Hít mà là không hít. Bà nhịn thở à. Lúc đó bà phải lấy hơi ít.
data19_393,data19,1888.9,1889.97,Có mùi không?,Có mùi không?
data19_394,data19,1889.93,1892.1,Và được bài thích hít hít hơi tới.,Bà này thích hít hơi tớ.
data19_395,data19,1900.03,1902.51,"Ờ, hợp lý, hợp lý, hợp lý.","Ờ, hợp lý, hợp lý, hợp lý, hợp lý."
data19_396,data19,1903.91,1905.22,Vì nhau.,Nhìn nhau.
data19_397,data19,1905.22,1906.27,Cái gì?,Cái gì?
data19_398,data19,1906.26,1910.57,Nhìn nhau không gì đẳng. Bố đưa một bé đẳng.,Nhìn nhau không nhìn à mỗi người một bên à.
data19_399,data19,1915.2,1917.0,Ăn một mộng gì đấy cũng tưởng nhau.,Ăn một món gì đấy cùng với nhau.
data19_400,data19,1918.72,1924.07,Được. Ok. Cùng nhau. Là uống rượu cùng nhau. Sexy á.,Được. Cùng nhau. Là uống rượu cùng nhau. Sexy á.
data19_401,data19,1923.99,1924.48,Cũng được.,Cũng được.
data19_402,data19,1935.52,1937.21,"Mơ thấy nhau, mơ cùng nhau.","Mơ thấy nhau, mơ cùng nhau.a"
data19_403,data19,1937.55,1939.53,Nó ngủ mơ thì làm sao mà hợp.,Ngủ mơ thì làm sao mà biết.
data19_404,data19,1939.53,1942.77,Ý là mơ thấy nhau trong giấc mơ hay là yêu tiếp ấy hiểu không.,"Ý là mơ thấy nhau trong giấc mơ á. Là yêu tiếp ý, hiểu không."
data19_405,data19,1942.77,1946.79,"Không, tụi tây không sao để mơ được cùng nhau. Cái này chưa bao giờ xảy ra.","Không, sao lại mơ được cùng nhau. Cái đấy chưa bao giờ xảy ra."
data19_406,data19,1947.25,1948.41,Có chưa anh em?,Có chứ ơ kìa.
data19_407,data19,1958.48,1963.63,"Vợ bạn đồng ý, tớ phải đồng ý. Ờ, ok. Chứ tớ đâu có nằm trong giấc mơ của hai bạn đâu.","Bây giờ vợ bạn đồng ý, tôi phải đồng ý. Ờ ok. Chứ tôi đâu có nằm trong giấc mơ của hai bạn đâu."
data19_408,data19,1964.8,1967.92,Sợ đấy. Còn nghe nhạc cùng nhau.,Sợ đấy. Có nghe nhạc cùng nhau.
data19_409,data19,1971.3,1973.96,Nghe một bản nhạc yêu thích.,Nghe một bản nhạc yêu thích.
data19_410,data19,1981.01,1985.57,Ok hôm nay là ngang tải ngang sức nhưng Cường chưa uống.,Ok hôm nay là ngang tài ngang sức nhưng Cuong chưa uống.
data19_411,data19,1985.57,1987.83,Không thể nào mà như thế được.,Đúng rồi. Không thể nào mà như thế được.
data19_412,data19,1998.59,2000.55,Chúng ta đang đến với 50-50.,Chúng ta đang đến với 50-50.
data19_413,data19,2000.85,2009.91,"Một cái game mà mỗi người sẽ cầm trong tay hai sự thật á. Một cái là nói thật, một cái là nói xạo. Mỗi người sẽ nói hai điều.",Một cái game mà mỗi người sẽ cầm trong tay 2 sự thật đó. Một cái là nói thật một cái là nói xạo. Mỗi người sẽ nói 2 điều.
data19_414,data19,2009.91,2018.09,Hàng người còn lại có 2 phút để tra khảo. Tầm nhìn cuối cùng hết 2 phút là hai người phải đoán. Câu đó thật mà câu đó sao.,Hai người còn lại có 2 phút để tra khảo. Nhưng cuối cùng hết 2 phút là hai người phải đoán câu nào thật và câu nào xạo.
data19_415,data19,2018.9,2026.41,"Nếu mà đoán trúng, người này sẽ phải uống. Nếu đoán sai thì người đoán sẽ phải uống. Luật chơi đã rõ.",Nếu mà đoán trúng. Người này sẽ phải uống. Nếu đoán sai. Thì người đoán sẽ phải uống. Luật chơi đã rõ.
data19_416,data19,2035.97,2044.95,Câu đầu tiên. Sau một thời gian. Xem lại tất cả những cái bộ phim mình đã đóng. Thì mình thấy mình đóng phim khá là tệ.,Câu đầu tiên. Sau một thời gian. Xem lại tất cả những bộ phim mình đã đóng. Thì mình thấy. Mình đóng phim khá là tệ.
data19_417,data19,2045.05,2046.54,Câu thứ 2.,Câu thứ 2.
data19_418,data19,2046.54,2051.31,Câu thứ hai là. Tôi là một người. Không có năng khiếu.,Câu thứ 2 là. Tôi là một người không có năng khiếu về nhảy.
data19_419,data19,2055.4,2059.11,Thấy phim này đóng giỡn nhất. Tụi mình cùng điều tra.,Thấy phim này đóng dở nhất. Tụi mình cùng điều tra.
data19_420,data19,2059.08,2060.06,Tôi biết rồi.,Tôi biết rồi.
data19_421,data19,2066.16,2067.43,Không có năng khiếu nhảy.,Sao lại không có năng khiếu nhảy.
data19_422,data19,2068.48,2071.12,Mà đây là cố mạnh vậy.,Mà đây là. Cổ máy nhảy.
data19_423,data19,2071.13,2072.27,Tại sao?,Tại sao.
data19_424,data19,2073.63,2081.61,Tại vì là từ nhỏ khi mà tới đi nhảy là từ xuống là bị đúp bởi mình không nghe được.,Tại vì là từ nhỏ. Khi mà tớ đi nhảy. Là tớ suốt ngày bị đúp. Bởi mình không nghe được nhạc.
data19_425,data19,2081.65,2082.85,Không có năng khiếu.,Không có năng khiếu.
data19_426,data19,2082.61,2087.79,Mình không nghe được nhạc. Và người thầy của mình là mình phải. Vớt mình lên lớp.,Mình không nghe được nhạc. Và cái người thầy của mình là mình phải vớt mình lên lớp.
data19_427,data19,2087.77,2088.77,Bạn có thích đóng phim không?,Bạn có thích đóng phim không?
data19_428,data19,2088.58,2089.57,Thích động viên quá.,Thích đóng phim chứ.
data19_429,data19,2089.46,2090.43,Muốn nóng phim nữa không?,Muốn đóng phim nữa không?
data19_430,data19,2091.0,2092.21,Muốn đóng phim nữa.,Muốn đóng phim nữa.
data19_431,data19,2092.2,2095.63,Thích than đóng phim với nhảy hơn hay là nhảy hơn.,Thích thích đóng phim với nhảy hơn hay là nhảy hơn đóng phim?
data19_432,data19,2095.65,2096.87,Cái nào hơn.,Cái nào hơn?
data19_433,data19,2097.69,2099.19,Thấy phim này đóng hay nhất.,Thấy phim đóng hay nhất?
data19_434,data19,2099.2,2105.64,Phim đóng thấy cảm thấy thoải mái nhất. Mình xem lại mà mình cảm thấy ok. Thì là phim Treeside.,Phim đóng cảm thấy thoải mái nhất. Mình xem lại mà mình cảm thấy ok thì là phim truy sát.
data19_435,data19,2105.55,2109.65,Cái nhân vật đấy là nhân vật phản diện thì mình thấy là đấy là trong những phim mình đóng ok nhất.,Cái nhân vật đấy là nhân vật phản diện. Thì mình thấy là đấy là trong những phim mình đóng ok nhất.
data19_436,data19,2109.75,2112.65,Ở hồi đấy nhìn ông này tôi cũng bị ấn tượng.,Ờ hồi đấy nhìn ông này tôi cũng bị ấn tượng.
data19_437,data19,2112.64,2117.4,Nhưng mà chắc được khoảng tầm 7 điểm hơn một chút xíu.,Nhưng mà chắc được khoảng tầm 7 điểm hơn một chút xíu.
data19_438,data19,2117.39,2118.39,Thấp nhất là bao nhiêu?,Thấp nhất là bao nhiêu.
data19_439,data19,2118.41,2121.75,Chắc là 4 điểm.,Thấp nhất chắc là 4 điểm.
data19_440,data19,2121.77,2123.89,"Vợ không biết đâu, vợ không biết chuyện này đâu.","Vợ không biết đâu, vợ không biết phim đấy đâu."
data19_441,data19,2124.59,2126.01,Bàn đoàn trước đi.,Bạn đoán trước đi.
data19_442,data19,2125.91,2134.7,Mình đoán trước cho nó fair. Câu mà ông có năng thiếu nhảy là câu.,Mình đoán trước cho nó fair. Câu mà không có năng khiếu nhảy là câu thật.
data19_443,data19,2140.71,2143.69,Thực ra cái chòi thực ra là để test nốt xin là chủ yếu á.,Cái trò này thực ra là để test Dustin là chủ yếu à.
data19_444,data19,2143.49,2144.69,Như vậy là có người thua.,Như vậy là có người thua.
data19_445,data19,2155.75,2162.59,Mình biết là bạn có một cái phần tự ti. Bạn không giỏi từ đầu. Nhưng mà bạn nỗ lực hơn rất nhiều. Mình tin điều đó.,Mình biết là bạn có một cái phần tự ti. Bạn không giỏi từ đầu nhưng mà bạn nỗ lực hơn rất nhiều. Mình tin điều đó.
data19_446,data19,2162.49,2166.11,Cho nên bạn mới trở thành một người nhảy rất tốt.,Cho nên bạn mới trở thành một cái người nhảy rất tốt.
data19_447,data19,2166.21,2170.31,Hồi xưa còn xăm hình ngược về cái gì nhờ?,Hồi xưa còn xăm hình ngược về cái gì nhờ.
data19_448,data19,2171.39,2173.53,"Nốt nhạc, nốt nhạc sao bị ngược?","Nốt nhạc, nốt nhạc bị xăm bị ngược."
data19_449,data19,2173.52,2176.33,Từ rất đam mê âm nhạc.,"Tớ rất đam mê, tớ rất đam mê âm nhạc."
data19_450,data19,2176.55,2185.43,Tớ lại cho một thằng bạn thân nó xăm. Tớ đam mê âm nhạc thì tớ xăm nốt nhạc. Nhưng mà nó xăm lúc nó in ra nó in ngược bạn hiểu không. Nó in lên nó xong rồi nó xăm rất đam mê bạn.,Tớ lại cho một thằng bạn thân nó xăm. Tớ đam mê âm nhạc thì tớ xăm nốt nhạc. Nhưng mà nó xăm lúc nó in ra nó in ngược bạn hiểu không. Nó in lên nó xong rồi nó xăm rất đam mê bạn ạ.
data19_451,data19,2185.33,2195.05,Xong rồi tớ nhìn vào gương thấy là à cũng đúng đốt nhạt rồi. Xong rồi một thời gian tớ đi dậy nhảy tớ mới thấy là. Sao thầy lại xăm nó nhạt ngược vậy. Ngược đâu.,Xong rồi tớ nhìn vào gương tớ thấy. À cũng đúng nốt nhạc rồi. Xong rồi thời gian tớ đi dạy nhảy tớ mới thấy là. Sao thầy lại xăm nốt nhạc ngược nhỉ. Ngược đâu.
data19_452,data19,2195.54,2201.03,"Hóa ra lúc mình nhìn vào gương với bạn là nó ngược, là ý là nó xuôi.",Hóa ra là lúc mình nhìn vào gương ấy bạn. Là nó ngược là nó xui. Là ý là nó xui.
data19_453,data19,2201.02,2204.77,Thật sự là đúng. Đúng rồi. Mình đánh giá qua gương thì nó lại sai.,Là ý là nó xui. Là nó đúng thật sự là đúng. Đúng rồi. Mình đánh giá qua gương thì là nó lại sai.
data19_454,data19,2206.31,2211.09,Thằng bạn thân mình trả lời bê mình chắc nhỉ. Về sau tới về sắp đèn lấy mà.,Thằng bạn thân mình chẳng có bê mình trách nó. Về sau tớ phải xăm đè lên mà.
data19_455,data19,2219.39,2223.35,Rồi đến bạn đi tự dưng thấy câu của mình bị lãng xẹt quá mình phải suy nghĩ.,Rồi để bạn đi. Tự dưng thấy câu của mình bị lãng xẹt quá. Mình phải suy nghĩ.
data19_456,data19,2223.78,2232.4,Dustin nha. Câu số 1. Làm biến đi chơi vì sau 10h đêm là buồn ngủ. Câu số 2.,Dustin nha. Câu số một. Làm biếng đi chơi vì sau 10 giờ đêm là buồn ngủ. Câu số hai.
data19_457,data19,2232.72,2236.36,Thường là người xỉn trước được chồng hốt về khi đi nhậu.,Thường là người xỉn trước. Được chồng hốt về khi đi nhậu.
data19_458,data19,2236.35,2239.94,"Rồi, bây giờ câu số 1 là đúng.",Rồi. Bây giờ câu số 1 là đúng.
data19_459,data19,2240.0,2241.22,Câu thứ 2 là sai.,Câu số 2 là sai.
data19_460,data19,2241.73,2245.85,Câu số 1 là sai. Câu số 2 là đúng.,Câu số 1 là sai. Câu số 2 là đúng.
data19_461,data19,2256.14,2257.91,"Đúng rồi, sẽ có một trong hai người uống.",Đúng rồi sẽ có 1 trong 2 người uống.
data19_462,data19,2257.91,2260.35,Tưởng biết chắc luôn mà. Đúng không Dustin?,Tớ biết chắc luôn mà. Đúng không Dustin?
data19_463,data19,2261.25,2263.47,Ngọc Anh uối,Ngọc Anh uống. Ngọc Anh uống.
data19_464,data19,2265.26,2271.84,"Câu số 1, làm biến đi chơi vì sau 10 giờ đen lâu ngủ là đúng. Mọi người nghĩ Dustin là một người chơi khỏe không?",Câu số 1. Làm biến đi chơi vì sau 10 giờ là buồn ngủ là đúng. Mọi người nghĩ Dustin là một người chơi khỏe không?
data19_465,data19,2272.28,2276.52,Ngọc anh không nghĩ thế mà Ngọc anh nghĩ cái về sau là đúng. Về sau là chồng hốt.,Ngọc Anh không nghĩ thế. Mà Ngọc Anh nghĩ vế sau là đúng. Vế sau là chồng hốt về.
data19_466,data19,2276.42,2278.84,Trong hốt về no no no no.,Chồng hốt về? Nô nố nồ nô.
data19_467,data19,2280.5,2286.08,Nhìn mặt Dustin ý là đã uống là sẽ là gần như là trụi đến cùng đấy.,Nhìn mặt Dustin đã uống là. Sẽ là. Gần như là trụ đến cùng đấy.
data19_468,data19,2286.08,2288.54,Chúng ta nên đi nhậu với nhau nhiều hơn.,Chúng ta nên đi nhậu với nhau nhiều hơn.
data19_469,data19,2289.64,2293.74,Như vậy tớ sẽ phải uống một cái là cậu đáng đúng. Ngọc ăn uống một cái. Đúng rồi.,Như vậy tớ sẽ phải uống một cái là cậu đáng đúng. Ngọc Anh uống một cái vì cậu đoán sai.
data19_470,data19,2293.74,2296.56,"Chính xác, từ nghe câu đấy từ không cần khai thác luôn.","Chính xác, tớ nghe câu đấy tớ không cần khai thác luôn."
data19_471,data19,2304.83,2308.73,"Không, cái câu này nó chồng mình sẽ biết rồi.",Không cái câu này nó chồng mình sẽ biết rồi này.
data19_472,data19,2308.63,2311.55,Ừ bây giờ đã bảo là trò chơi này dành cho Dustin.,Ừ bây giờ đã bảo là trò chơi này dành cho Dustin mà lại.
data19_473,data19,2314.69,2317.05,Tôi chưa bao giờ để tóc ngắn.,Tôi chưa bao giờ để tóc ngắn.
data19_474,data19,2318.41,2321.35,"Thôi, tôi chưa bao giờ để tập ngăn sau 18 tuổi.",Thôi tôi chưa bao giờ để tóc ngắn sau 18 tuổi.
data19_475,data19,2324.54,2327.92,Tôi đã can thiệp ba chỗ trên khuôn mặt.,Tôi đã can thiệp 3 chỗ trên khuôn mặt.
data19_476,data19,2363.74,2367.26,"Tôi trả lời luôn ấy, tôi không hỏi đâu. Bây giờ cho bạn trả lời trước.","Tớ trả lời luôn ấy, tớ không không hỏi đâu. Bây giờ cho bạn trả lời trước."
data19_477,data19,2367.06,2374.73,Câu tôi chưa bao giờ để tóc ngắn. Chứ 18 tuổi là thật. Sau 18 tuổi là thật.,Câu tôi chưa bao giờ để tóc ngắn trước 18 tuổi là thật. Sau 18 tuổi. Sau 18 tuổi là thật.
data19_478,data19,2374.99,2380.19,Còn câu mà phẫu thuật 3 chỗ là xạo.,Còn câu mà phẫu thuật 3 chỗ là xạo.
data19_479,data19,2380.07,2381.09,Kỳnh Sát.,Chính xác.
data19_480,data19,2383.64,2385.24,Sao bị dễ đoán đấy.,Sao bị dễ đoán thế.
data19_481,data19,2385.73,2393.81,Tại vì sao? Tôi chưa bao giờ tóc ngắn là được rồi. Tên vô trong 18 tuổi là chắc chắn là trước 18 tuổi.,Tại vì sao? Tôi chưa bao giờ để tóc ngắn là được rồi. Thêm vô sau 18 tuổi là chắc chắn là trước 18 tuổi có.
data19_482,data19,2406.04,2415.86,Tại vì là tính nói như kia là lừa được Dustin rồi nhưng mà câu sau bí quá không biết nói cái gì. Bết thế ngọc nói là ngọc là người chuyển giới. Bết thế ngọc nói là ngọc là người chuyển giới.,Nhưng mà tại vì là tính nói như kia là lừa được Dustin rồi. Nhưng mà câu sau bí quá không biết nói cái gì. Biết thế Ngọc nói là Ngọc là người chuyển giới. Biết thế Ngọc nói là Ngọc là người chuyển giới.
data19_483,data19,2421.82,2423.48,Kiểu thấy đoạt hơn thế mọi người.,Kiểu dễ đoán hơn thế mọi người.
data19_484,data19,2430.68,2434.8,"Vợ hiểu không? Dustin sẽ không đánh giá vợ, Dustin sẽ đánh giá chồng.","Vợ hiểu hông, Dustin sẽ không đánh giá vợ, Dustin sẽ đánh giá chồng."
data19_485,data19,2453.97,2456.37,"Và chơi thứ 2 chúng ta đã vượt qua, quá hay.","Trò chơi thứ 2 chúng ta đã vượt qua, quá hay."
data19_486,data19,2459.48,2468.88,Đến với trò chơi cuối cùng. Trên bàn mình có mỗi người 3 cái ly. 3 ly 3 màu. Mình cũng không biết là cái gì cái gì.,"Đến với trò chơi cuối cùng. Trên bàn mình có mỗi người 3 cái ly, 3 ly 3 màu. Mình cũng không biết là cái gì với cái gì."
data19_487,data19,2468.78,2471.5,Nhưng mà nó tên là ba vị một đời.,Nhưng mà nó tên là 3 vị một đời.
data19_488,data19,2472.2,2476.74,"Ba vị một đời là có những vị gì ngọt, đắng, chua.","3 vị một đời là có những vị gì ngọt, đắng, chua."
data19_489,data19,2476.65,2485.33,Mình sẽ là người uống thử và nói xem mình cảm nhận vị gì. Và mình kể một kỷ niệm khiến cho mình điên tưởng khi uống cái vị này.,Mình sẽ là người uống thử và nói. Xem mình cảm nhận vị gì. Và mình kể một kỷ niệm. Khiến cho mình liên tưởng khi uống cái vị này.
data19_490,data19,2486.86,2487.9,Đậm ra trước đi.,Đậm nhất trước đi.
data19_491,data19,2487.8,2488.82,Tập nhanh đi ha.,Đậm nhất đi ha.
data19_492,data19,2489.18,2490.89,Ê đậm lên chưa lê?,Em đậm nhất trước đi.
data19_493,data19,2495.47,2497.93,Cái này chúng ta phải thật là thê vị.,Cái này chúng ta phải thật là thi vị.
data19_494,data19,2500.57,2501.99,Trời ơi.,Trời ơi.
data19_495,data19,2502.51,2504.87,"Thường là ăn thứ giậy, như thuốc bắc ấy.","Thôi nó đắng dữ vậy, như thuốc bắc ấy."
data19_496,data19,2507.03,2508.51,Nó là rượu hay gì vậy?,Nó là rượu hay gì vậy?
data19_497,data19,2509.61,2513.25,Đây rồi đắng lắm luôn ấy bạn ạ. Ôi là trời.,Ê nó đắng lắm luôn đấy bạn ạ. Ô là trời.
data19_498,data19,2514.67,2517.21,Đã nảy số.,"Rồi, đã nảy số."
data19_499,data19,2517.4,2519.32,Dạ 3 bít đi trước.,Dạ. Ba bích đi trước.
data19_500,data19,2519.34,2522.38,Cái đắng này từ lên tưởng đến cái.,Cái đắng này tớ liên tưởng đến cái.
data19_501,data19,2522.45,2531.17,Tám cái điều mà bố tôi treo ở trước giường của tôi. Lúc mà tôi nhỏ là chữ nhẫn. Ý là mỗi một chữ nhẫn với một cái.,Tám cái điều mà bố tớ treo ở trước giường của tớ ấy. Lúc mà tớ nhỏ ấy. Là chữ nhẫn. Ý là mỗi một chữ nhẫn. Với một cái.
data19_502,data19,2532.55,2540.59,Cái điều tương tự thì nó sẽ có một kết quả tương tự. Đấy. Thì ngày xưa Tường không phải là một người biết nhẫn nhịn.,Cái điều tương tự ấy. Thì nó sẽ có một kết quả tương tự. Đấy. Thì ngày xưa tớ không phải là một người biết nhẫn nhịn.
data19_503,data19,2541.05,2550.28,Nên là khi mà bố tôi nói thế tôi thấy là kiểu đôi lúc là nó chưa hợp lý nhưng mà tôi thấy là cái hay ở đây là khi mà.,Nên là khi mà bố tớ nói thế. Tớ thấy là kiểu. Đôi lúc là nó chưa hợp lý. Nhưng mà tớ thấy là. Cái hay ở đây là. Là khi mà treo.
data19_504,data19,2550.33,2552.8,Là ngày nào cái đế đổ đập vào mặt mình.,Là ngày nào cái đấy cũng đập vào mặt mình.
data19_505,data19,2552.76,2554.83,Bây giờ cậu đã học được từ năm mấy tuổi.,Bây giờ cậu đã học được từ năm mấy tuổi.
data19_506,data19,2554.82,2560.07,Học được chữ nhẫn là từ khi tới vào Sài Gòn thôi. Tới vào trong trong này tới.,Học được chữ nhẫn là từ khi tớ vào Sài Gòn thôi. Tớ vào trong này tớ ở.
data19_507,data19,2560.05,2566.11,Tôi mới học được chữ nhẫn. Cái đắng ở đây là đã rất nhiều lần kiểu bố mẹ tới nói về cái tính cách của tôi.,"Thì tớ mới học được chữ nhẫn. Cái đắng ở đây là. Là rất nhiều lần kiểu. Bố mẹ tớ, nói về tính cách của tớ rồi."
data19_508,data19,2566.19,2575.49,"Tớ là một đứa rất là cứng đầu ở một trong cái vỏ bọc an toàn với cả gia đình khi mà công việc của mình, khi mà mình không phải lo tất cả những thứ mà bên ngoài.","Tớ là một đứa rất cứng đầu, ở một trong cái vỏ bọc an toàn với cả gia đình. Khi mà công việc của mình, khi mà mình không phải lo tất cả những thứ bên ngoài."
data19_509,data19,2576.38,2580.9,Mình về mình làm nhiều hay làm ít thì cũng có bố mẹ lo. Thì là mình không cảm nhận được trước đây.,"Mình về mình làm nhiều, làm ít thì cũng có bố mẹ lo, thì là mình không cảm nhận được chứ đấy."
data19_510,data19,2581.37,2589.85,"Khi mà tới vào trong Sài Gòn mình lập nghiệp tự phải kiếm tiền ăn, tự phải giặt đồ, tự phải lo tất cả mọi thứ.","Khi mà tớ vào trong Sài Gòn, mình lập nghiệp tự phải kiếm tiền ăn, tự phải giặt đồ, tự phải lo tất cả mọi thứ."
data19_511,data19,2589.83,2598.13,Tớ phải tự bươn chải đến tận thời điểm bây giờ thì tớ mới cảm nhận được cái vị đắng vị đắng ở đây là cái việc mà kiểu.,Tớ phải tự bươn trải đến tận thời điểm bây giờ. Thì tớ mới cảm nhận được cái vị đắng. Vị đắng ở đây là cái việc mà kiểu như là.
data19_512,data19,2598.03,2605.53,tại sao bố mẹ mình lại muốn tốt cho mình như vậy mà mình lại chưa cảm nhận được. Khi mà uống phát này xong là tớ nghĩ đến việc đầu tiên.,Tại sao bố mẹ mình muốn tốt cho mình như vậy. Mà mình lại chưa cảm nhận được. Khi mà uống phát này xong. Tớ nghĩ đến việc đầu tiên luôn.
data19_513,data19,2619.04,2622.82,Cái đắng mà mình cảm nhận. Nó dai dẳng như thế này.,Cái đắng mà mình cảm nhận. Nó dai dẳng như thế này.
data19_514,data19,2623.12,2631.2,"Là cái việc mà mình có thời gian mình kiếm được tiền mà mình tiêu xài, phung phí.",Là cái việc mà mình có thời gian mình kiếm được tiền mà mình tiêu xài phung phí.
data19_515,data19,2631.2,2641.11,"Trong những cái lúc mà thời thế không có được tốt hơn thì mình sẽ phải làm việc cật lực cấp 2, cấp 3, cấp 4, cấp 5 lần nhưng không đạt được kết quả như cái lúc đó thì mình sẽ cảm thấy là đáng.","Trong những cái lúc mà thời thế không có được tốt hơn thì mình sẽ phải làm việc cật lực gấp 2, gấp 3, gấp 4, 5 lần nhưng không đạt được kết quả như cái lúc đó thì mình sẽ cảm thấy là đắng."
data19_516,data19,2641.97,2650.0,Lúc đó nếu mà mình biết chi tiêu một cách có chừng mực hơn thì nó sẽ đỡ hơn.,Lúc đó nếu mà mình biết chi tiêu một cách có chừng mực hơn thì nó sẽ đỡ hơn.
data19_517,data19,2649.9,2658.82,"Bản thân của tớ nghĩ là ai trong đời cũng trải qua việc đấy. Có những cái lúc mà kiểu nó thuận lợi cho mình quá. Mình thấy lúc nào, ôi, sao nguồn tiền nó vào dễ thế nhờ.","Bản thân của tớ nghĩ là ai trong đời cũng sẽ có việc đấy. Có những cái lúc mà kiểu nó thuận lợi cho mình quá. Mình thấy lúc nào. Uầy, sao nguồn tiền nó vào dễ thế nhỉ."
data19_518,data19,2659.28,2668.56,Chỉ lúc mình khó khăn mình mới biết là cái việc đấy là nó rất là khó. Để mình có được cái cảm giác đấy và cái thu nhập như vậy. Ý của tớ là hồi mình trẻ.,Thì lúc mình khó khăn. Mình mới biết là cái việc đấy là nó rất là khó. Để mình có được cái cảm giác đấy. Và cái thu nhập như vậy. Ý của tớ là hồi mình trẻ.
